string,string,string,string,string,string,int
57263,attachment,jup_jp07_sm_uzulup_grip_angshort_v3057,16392,jup,SEASON_3_LAUNCH,0
57264,attachment,jup_jp07_sm_uzulup_mag_32_9mm_v3001,16393,jup,SEASON_3_LAUNCH,0
57265,attachment,jup_jp07_sm_uzulup_mag_32_9mm_v3046,16394,jup,SEASON_3_LAUNCH,0
57266,attachment,jup_jp07_sm_uzulup_mag_40_9mm_v3057,16395,jup,SEASON_3_LAUNCH,0
57267,attachment,jup_jp07_sm_uzulup_minireflex_v3001,16396,jup,SEASON_3_LAUNCH,0
57268,attachment,jup_jp07_sm_uzulup_modifier_v3001,16397,jup,SEASON_3_LAUNCH,0
57269,attachment,jup_jp07_sm_uzulup_modifier_v3046,16398,jup,SEASON_3_LAUNCH,0
57270,attachment,jup_jp07_sm_uzulup_modifier_v3057,16399,jup,SEASON_3_LAUNCH,0
57271,attachment,jup_jp07_sm_uzulup_pgrip_ass_v3057,16400,jup,SEASON_3_LAUNCH,0
57272,attachment,jup_jp07_sm_uzulup_receiver_v3001,16401,jup,SEASON_3_LAUNCH,0
57273,attachment,jup_jp07_sm_uzulup_receiver_v3046,16402,jup,SEASON_3_LAUNCH,0
57274,attachment,jup_jp07_sm_uzulup_receiver_v3057,16403,jup,SEASON_3_LAUNCH,0
57275,attachment,jup_jp07_sm_uzulup_silencer_sm_05_v3046,16404,jup,SEASON_3_LAUNCH,0
57276,attachment,jup_jp07_sm_uzulup_silencer_sm_06_v3001,16405,jup,SEASON_3_LAUNCH,0
57277,attachment,jup_jp07_sm_uzulup_stock_heavytac_v3001,16406,jup,SEASON_3_LAUNCH,0
57278,attachment,jup_jp07_sm_uzulup_stock_heavytac_v3046,16407,jup,SEASON_3_LAUNCH,0
57279,attachment,jup_jp07_sm_uzulup_stock_wire_v3057,16408,jup,SEASON_3_LAUNCH,0
57280,attachment,jup_jp07_sm_uzulup_underbarrel_v3046,16409,jup,SEASON_3_LAUNCH,0
57281,attachment,jup_jp13_sn_svictor_bar_short_v3035,16410,jup,SEASON_3_LAUNCH,0
57282,attachment,jup_jp13_sn_svictor_dm_muzzle_v3035,16411,jup,SEASON_3_LAUNCH,0
57283,attachment,jup_jp13_sn_svictor_grip_angshort_v3035,16412,jup,SEASON_3_LAUNCH,0
57284,attachment,jup_jp13_sn_svictor_mag_10_338lmp_v3035,16413,jup,SEASON_3_LAUNCH,0
57285,attachment,jup_jp13_sn_svictor_modifier_v3035,16414,jup,SEASON_3_LAUNCH,0
57286,attachment,jup_jp13_sn_svictor_pgrip_ergo_v3035,16415,jup,SEASON_3_LAUNCH,0
57287,attachment,jup_jp13_sn_svictor_rec_v3035,16416,jup,SEASON_3_LAUNCH,0
57288,attachment,jup_jp13_sn_svictor_scope_v3035,16417,jup,SEASON_3_LAUNCH,0
57289,attachment,jup_jp13_sn_svictor_stock_ass_v3035,16418,jup,SEASON_3_LAUNCH,0
57290,attachment,jup_jp17_sn_hsierra_bar_hvylong_v3067,16419,jup,SEASON_3_LAUNCH,0
57291,attachment,jup_jp17_sn_hsierra_bolt_light_v3067,16420,jup,SEASON_3_LAUNCH,0
57292,attachment,jup_jp17_sn_hsierra_mag_5_50b_v3067,16421,jup,SEASON_3_LAUNCH,0
57293,attachment,jup_jp17_sn_hsierra_modifier_v3067,16422,jup,SEASON_3_LAUNCH,0
57294,attachment,jup_jp17_sn_hsierra_pgrip_snp_v3067,16423,jup,SEASON_3_LAUNCH,0
57295,attachment,jup_jp17_sn_hsierra_rec_v3067,16424,jup,SEASON_3_LAUNCH,0
57296,attachment,jup_jp17_sn_hsierra_scope_v3067,16425,jup,SEASON_3_LAUNCH,0
57297,attachment,jup_jp17_sn_hsierra_silencer_sn03_v3067,16426,jup,SEASON_3_LAUNCH,0
57298,attachment,jup_jp17_sn_hsierra_stock_v3067,16427,jup,SEASON_3_LAUNCH,0
57299,attachment,jup_jp17_sn_hsierra_underbarrel_v3067,16428,jup,SEASON_3_LAUNCH,0
57300,attachment,jup_jp19_ar_acharlie_acog_v3067,16429,jup,SEASON_3_LAUNCH,0
57301,attachment,jup_jp19_ar_acharlie_bar_heavy_v3067,16430,jup,SEASON_3_LAUNCH,0
57304,attachment,jup_jp19_ar_acharlie_comp_ar04_v3067,16433,jup,SEASON_3_LAUNCH,0
57305,attachment,jup_jp19_ar_acharlie_mag_30_556n_v3067,16434,jup,SEASON_3_LAUNCH,0
57308,attachment,jup_jp19_ar_acharlie_modifier_v3067,16437,jup,SEASON_3_LAUNCH,0
57311,attachment,jup_jp19_ar_acharlie_pgrip_v3067,16440,jup,SEASON_3_LAUNCH,0
57313,attachment,jup_jp19_ar_acharlie_rec_v3067,16442,jup,SEASON_3_LAUNCH,0
57316,attachment,jup_jp19_ar_acharlie_stock_tacheavy_v3067,16445,jup,SEASON_3_LAUNCH,0
57317,attachment,jup_jp22_la_dromeo_rec_v3035,16446,jup,SEASON_3_LAUNCH,0
57318,attachment,jup_jp22_la_dromeo_reflex_v3035,16447,jup,SEASON_3_LAUNCH,0
57319,attachment,jup_jp23_me_riotshield_receiver_v3035,16448,jup,SEASON_3_LAUNCH,0
57320,attachment,jup_jp25_ar_talpha95_acog_v3052,16449,jup,SEASON_3_LAUNCH,0
57321,attachment,jup_jp25_ar_talpha95_bar_hvylong_v3052,16450,jup,SEASON_3_LAUNCH,0
57322,attachment,jup_jp25_ar_talpha95_comp_ar06_v3052,16451,jup,SEASON_3_LAUNCH,0
57323,attachment,jup_jp25_ar_talpha95_mag_40_556n_v3052,16452,jup,SEASON_3_LAUNCH,0
57324,attachment,jup_jp25_ar_talpha95_modifier_v3052,16453,jup,SEASON_3_LAUNCH,0
57325,attachment,jup_jp25_ar_talpha95_rec_v3052,16454,jup,SEASON_3_LAUNCH,0
57326,attachment,jup_jp25_ar_talpha95_stock_hvy_v3052,16455,jup,SEASON_3_LAUNCH,0
57327,attachment,jup_jp25_sm_talpham_bar_v3016,16456,jup,SEASON_3_LAUNCH,0
57328,attachment,jup_jp25_sm_talpham_comb_ergo_v3016,16457,jup,SEASON_3_LAUNCH,0
57329,attachment,jup_jp25_sm_talpham_grip_angshort_v3016,16458,jup,SEASON_3_LAUNCH,0
57330,attachment,jup_jp25_sm_talpham_mag_9p_v3016,16459,jup,SEASON_3_LAUNCH,0
57331,attachment,jup_jp25_sm_talpham_minireflex_v3016,16460,jup,SEASON_3_LAUNCH,0
57332,attachment,jup_jp25_sm_talpham_modifier_v3016,16461,jup,SEASON_3_LAUNCH,0
57333,attachment,jup_jp25_sm_talpham_rec_v3016,16462,jup,SEASON_3_LAUNCH,0
57334,attachment,jup_jp25_sm_talpham_stock_taclight_v3016,16463,jup,SEASON_3_LAUNCH,0
57335,attachment,jup_jp36_ar_anov94_bar_lgtshort_v3035,16464,jup,SEASON_3_LAUNCH,0
57336,attachment,jup_jp36_ar_anov94_bar_short_v3026,16465,jup,SEASON_3_LAUNCH,0
57338,attachment,jup_jp36_ar_anov94_grip_angshort_v3035,16466,jup,SEASON_3_LAUNCH,0
57339,attachment,jup_jp36_ar_anov94_mag_30_545_v3026,16467,jup,SEASON_3_LAUNCH,0
57340,attachment,jup_jp36_ar_anov94_mag_30_545_v3035,16468,jup,SEASON_3_LAUNCH,0
57341,attachment,jup_jp36_ar_anov94_mag_30_545_v3078,16469,jup,SEASON_3_LAUNCH,0
57342,attachment,jup_jp36_ar_anov94_melee_ar01_v3035,16470,jup,SEASON_3_LAUNCH,0
57343,attachment,jup_jp36_ar_anov94_minireflex_v3078,16471,jup,SEASON_3_LAUNCH,0
57344,attachment,jup_jp36_ar_anov94_modifier_v3026,16472,jup,SEASON_3_LAUNCH,0
57345,attachment,jup_jp36_ar_anov94_modifier_v3035,16473,jup,SEASON_3_LAUNCH,0
57346,attachment,jup_jp36_ar_anov94_modifier_v3078,16474,jup,SEASON_3_LAUNCH,0
57347,attachment,jup_jp36_ar_anov94_pgrip_ass_v3026,16475,jup,SEASON_3_LAUNCH,0
57349,attachment,jup_jp36_ar_anov94_pgrip_skeltac_v3035,16476,jup,SEASON_3_LAUNCH,0
57350,attachment,jup_jp36_ar_anov94_rec_v3026,16477,jup,SEASON_3_LAUNCH,0
57351,attachment,jup_jp36_ar_anov94_rec_v3035,16478,jup,SEASON_3_LAUNCH,0
57352,attachment,jup_jp36_ar_anov94_rec_v3078,16479,jup,SEASON_3_LAUNCH,0
57353,attachment,jup_jp36_ar_anov94_silencer_ar_01_v3026,16480,jup,SEASON_3_LAUNCH,0
57355,attachment,jup_jp36_ar_anov94_stock_skel_v3026,16481,jup,SEASON_3_LAUNCH,0
57356,attachment,jup_jp36_ar_anov94_stockno_v3035,16482,jup,SEASON_3_LAUNCH,0
57357,attachment,jup_jp36_ar_anov94_underbarrel_v3026,16483,jup,SEASON_3_LAUNCH,0
57359,attachment,jup_jp36_sn_boscar_acog_v3042,16484,jup,SEASON_3_LAUNCH,0
57360,attachment,jup_jp36_sn_boscar_bar_short_v3042,16485,jup,SEASON_3_LAUNCH,0
57361,attachment,jup_jp36_sn_boscar_bolt_light_v3042,16486,jup,SEASON_3_LAUNCH,0
57362,attachment,jup_jp36_sn_boscar_mag_20_762s_v3042,16487,jup,SEASON_3_LAUNCH,0
57363,attachment,jup_jp36_sn_boscar_modifier_v3042,16488,jup,SEASON_3_LAUNCH,0
57364,attachment,jup_jp36_sn_boscar_pgrip_v3042,16489,jup,SEASON_3_LAUNCH,0
57365,attachment,jup_jp36_sn_boscar_rec_amp_conversion_v3042,16490,jup,SEASON_3_LAUNCH,0
57366,attachment,jup_jp36_sn_boscar_stock_precision_v3042,16491,jup,SEASON_3_LAUNCH,0
57367,attachment,jup_p01_ar_mike4_barrel_v2,16492,jup,SEASON_3_LAUNCH,0
57368,attachment,jup_p01_ar_mike4_hybrid_v2,16493,jup,SEASON_3_LAUNCH,0
57369,attachment,jup_p01_ar_mike4_mag_v2,16494,jup,SEASON_3_LAUNCH,0
57370,attachment,jup_p01_ar_mike4_modifier_v2,16495,jup,SEASON_3_LAUNCH,0
57371,attachment,jup_p01_ar_mike4_pgrip_v2,16496,jup,SEASON_3_LAUNCH,0
57372,attachment,jup_p01_ar_mike4_rec_v2,16497,jup,SEASON_3_LAUNCH,0
57373,attachment,jup_p01_ar_mike4_silencer_ar_06_v2,16498,jup,SEASON_3_LAUNCH,0
57374,attachment,jup_p01_ar_mike4_stock_v2,16499,jup,SEASON_3_LAUNCH,0
57375,attachment,jup_p01_ar_mike4_underbarrel_v2,16500,jup,SEASON_3_LAUNCH,0
57376,attachment,jup_p04_ar_akilo_barhvyshort_v3055,16501,jup,SEASON_3_LAUNCH,0
57377,attachment,jup_p04_ar_akilo_grip_angled_v3055,16502,jup,SEASON_3_LAUNCH,0
57378,attachment,jup_p04_ar_akilo_mag_v3055,16503,jup,SEASON_3_LAUNCH,0
57379,attachment,jup_p04_ar_akilo_modifier_v3055,16504,jup,SEASON_3_LAUNCH,0
57380,attachment,jup_p04_ar_akilo_pgrip_v3055,16505,jup,SEASON_3_LAUNCH,0
57381,attachment,jup_p04_ar_akilo_rec_v3055,16506,jup,SEASON_3_LAUNCH,0
57382,attachment,jup_p04_ar_akilo_silencer_br_01_v3055,16507,jup,SEASON_3_LAUNCH,0
57383,attachment,jup_p04_ar_akilo_stock_v3055,16508,jup,SEASON_3_LAUNCH,0
57396,attachment,jup_jp32_stock_light,16509,jup,SEASON_3_LAUNCH,0
57487,attachment,jup_jp25_ar_balpha27_mag,16510,jup,SEASON_3_LAUNCH,0
57488,attachment,jup_jp25_ar_balpha27_mag_large,16511,jup,SEASON_3_LAUNCH,0
57489,attachment,jup_jp25_ar_balpha27_mag_las,16512,jup,SEASON_5_LAUNCH,0
57490,attachment,jup_ammo_5x28_lg,16513,jup,,0
57491,attachment,jup_ammo_5x28_hg,16514,jup,,0
57494,attachment,jup_cp05_lm_halpha_bar_long_v3080,16517,jup,SEASON_3_LAUNCH,0
57495,attachment,jup_cp05_lm_halpha_drum_75_762n_v3080,16518,jup,SEASON_3_LAUNCH,0
57496,attachment,jup_cp05_lm_halpha_grip_angshort_v3080,16519,jup,SEASON_3_LAUNCH,0
57497,attachment,jup_cp05_lm_halpha_modifier_v3080,16520,jup,SEASON_3_LAUNCH,0
57498,attachment,jup_cp05_lm_halpha_pgrip_v3080,16521,jup,SEASON_3_LAUNCH,0
57499,attachment,jup_cp05_lm_halpha_rec_v3080,16522,jup,SEASON_3_LAUNCH,0
57500,attachment,jup_cp05_lm_halpha_silencer_br_02_v3080,16523,jup,SEASON_3_LAUNCH,0
57501,attachment,jup_cp05_lm_halpha_stock_ass_v3080,16524,jup,SEASON_3_LAUNCH,0
57502,attachment,jup_cp15_lm_mkilo3_acog_v3081,16525,jup,SEASON_3_LAUNCH,0
57503,attachment,jup_cp15_lm_mkilo3_bar_heavy_v3081,16526,jup,SEASON_3_LAUNCH,0
57504,attachment,jup_cp15_lm_mkilo3_bar_heavy_v3921,16527,jup,SEASON_3_LAUNCH,0
57506,attachment,jup_cp15_lm_mkilo3_mag_small_v3081,16528,jup,SEASON_3_LAUNCH,0
57507,attachment,jup_cp15_lm_mkilo3_mag_small_v3921,16529,jup,SEASON_3_LAUNCH,0
57508,attachment,jup_cp15_lm_mkilo3_modifier_v3081,16530,jup,SEASON_3_LAUNCH,0
57509,attachment,jup_cp15_lm_mkilo3_modifier_v3921,16531,jup,SEASON_3_LAUNCH,0
57511,attachment,jup_cp15_lm_mkilo3_rec_v3081,16532,jup,SEASON_3_LAUNCH,0
57512,attachment,jup_cp15_lm_mkilo3_rec_v3921,16533,jup,SEASON_3_LAUNCH,0
57513,attachment,jup_cp15_lm_mkilo3_silencer_ar_06_v3081,16534,jup,SEASON_3_LAUNCH,0
57514,attachment,jup_cp15_lm_mkilo3_stock_heavy_v3081,16535,jup,SEASON_3_LAUNCH,0
57515,attachment,jup_cp15_lm_mkilo3_stock_heavy_v3921,16536,jup,SEASON_3_LAUNCH,0
57516,attachment,jup_cp15_lm_mkilo3_underbarrel_v3081,16537,jup,SEASON_3_LAUNCH,0
57517,attachment,jup_jp02_ar_bromeo805_bar_heavy_xlong_v3079,16538,jup,SEASON_3_LAUNCH,0
57518,attachment,jup_jp02_ar_bromeo805_comp_ar02_v3079,16539,jup,SEASON_3_LAUNCH,0
57519,attachment,jup_jp02_ar_bromeo805_grip_angshort_v3079,16540,jup,SEASON_3_LAUNCH,0
57520,attachment,jup_jp02_ar_bromeo805_mag_30_556n_v3079,16541,jup,SEASON_3_LAUNCH,0
57521,attachment,jup_jp02_ar_bromeo805_modifier_v3079,16542,jup,SEASON_3_LAUNCH,0
57522,attachment,jup_jp02_ar_bromeo805_pgrip_v3079,16543,jup,SEASON_3_LAUNCH,0
57523,attachment,jup_jp02_ar_bromeo805_receiver_v3079,16544,jup,SEASON_3_LAUNCH,0
57524,attachment,jup_jp02_ar_bromeo805_reflex_v3079,16545,jup,SEASON_3_LAUNCH,0
57525,attachment,jup_jp02_ar_bromeo805_stock_taclight_v3079,16546,jup,SEASON_3_LAUNCH,0
57535,attachment,jup_jp04_sm_lwhiskey_00_v3083,16556,jup,SEASON_3_LAUNCH,0
57536,attachment,jup_jp04_sm_lwhiskey_bar_v3083,16557,jup,SEASON_3_LAUNCH,0
57537,attachment,jup_jp04_sm_lwhiskey_drum_50_9mm_v3083,16558,jup,SEASON_3_LAUNCH,0
57538,attachment,jup_jp04_sm_lwhiskey_grip_angled_v3083,16559,jup,SEASON_3_LAUNCH,0
57539,attachment,jup_jp04_sm_lwhiskey_minireflex_v3083,16560,jup,SEASON_3_LAUNCH,0
57540,attachment,jup_jp04_sm_lwhiskey_modifier_v3083,16561,jup,SEASON_3_LAUNCH,0
57541,attachment,jup_jp04_sm_lwhiskey_silencer_sm_01_v3083,16562,jup,SEASON_3_LAUNCH,0
57542,attachment,jup_jp04_sm_lwhiskey_stock_precision_v3083,16563,jup,SEASON_3_LAUNCH,0
57543,attachment,jup_jp04_sm_umike_00_v3083,16564,jup,SEASON_3_LAUNCH,0
57544,attachment,jup_jp04_sm_umike_bar_v3083,16565,jup,SEASON_3_LAUNCH,0
57545,attachment,jup_jp04_sm_umike_grip_angshort_v3083,16566,jup,SEASON_3_LAUNCH,0
57546,attachment,jup_jp04_sm_umike_mag_30_45acp_v3083,16567,jup,SEASON_3_LAUNCH,0
57547,attachment,jup_jp04_sm_umike_modifier_v3083,16568,jup,SEASON_3_LAUNCH,0
57548,attachment,jup_jp04_sm_umike_pgrip_ass_v3083,16569,jup,SEASON_3_LAUNCH,0
57549,attachment,jup_jp04_sm_umike_reflex_v3083,16570,jup,SEASON_3_LAUNCH,0
57550,attachment,jup_jp04_sm_umike_silencer_sm_01_v3083,16571,jup,SEASON_3_LAUNCH,0
57551,attachment,jup_jp04_sm_umike_stock_folding_v3083,16572,jup,SEASON_3_LAUNCH,0
57560,attachment,jup_jp09_sh_oromeo12_bar_long_v3079,16581,jup,SEASON_3_LAUNCH,0
57561,attachment,jup_jp09_sh_oromeo12_drum_amp_410g_v3079,16582,jup,SEASON_3_LAUNCH,0
57562,attachment,jup_jp09_sh_oromeo12_grip_angshort_v3079,16583,jup,SEASON_3_LAUNCH,0
57563,attachment,jup_jp09_sh_oromeo12_modifier_v3079,16584,jup,SEASON_3_LAUNCH,0
57564,attachment,jup_jp09_sh_oromeo12_pgrip_v3079,16585,jup,SEASON_3_LAUNCH,0
57565,attachment,jup_jp09_sh_oromeo12_receiver_v3079,16586,jup,SEASON_3_LAUNCH,0
57566,attachment,jup_jp09_sh_oromeo12_sh_muzzle_v3079,16587,jup,SEASON_3_LAUNCH,0
57567,attachment,jup_jp09_sh_oromeo12_stockno_v3079,16588,jup,SEASON_3_LAUNCH,0
57568,attachment,jup_jp10_sn_cdelta50_bar_long_v3082,16589,jup,SEASON_3_LAUNCH,0
57569,attachment,jup_jp10_sn_cdelta50_bolt_light_v3082,16590,jup,SEASON_3_LAUNCH,0
57570,attachment,jup_jp10_sn_cdelta50_guard_v3082,16591,jup,SEASON_3_LAUNCH,0
57571,attachment,jup_jp10_sn_cdelta50_mag_5_50b_v3082,16592,jup,SEASON_3_LAUNCH,0
57572,attachment,jup_jp10_sn_cdelta50_modifier_v3082,16593,jup,SEASON_3_LAUNCH,0
57573,attachment,jup_jp10_sn_cdelta50_pgrip_ass_v3082,16594,jup,SEASON_3_LAUNCH,0
57574,attachment,jup_jp10_sn_cdelta50_rec_v3082,16595,jup,SEASON_3_LAUNCH,0
57575,attachment,jup_jp10_sn_cdelta50_scope_v3082,16596,jup,SEASON_3_LAUNCH,0
57576,attachment,jup_jp10_sn_cdelta50_silencer_000_v3082,16597,jup,SEASON_3_LAUNCH,0
57577,attachment,jup_jp10_sn_cdelta50_stock_v3082,16598,jup,SEASON_3_LAUNCH,0
57578,attachment,jup_jp19_ar_acharlie_acog_v3935,16599,jup,SEASON_3_LAUNCH,0
57579,attachment,jup_jp19_ar_acharlie_bar_long_v3935,16600,jup,SEASON_3_LAUNCH,0
57580,attachment,jup_jp19_ar_acharlie_drum_60_556n_v3935,16601,jup,SEASON_3_LAUNCH,0
57581,attachment,jup_jp19_ar_acharlie_modifier_v3935,16602,jup,SEASON_3_LAUNCH,0
57582,attachment,jup_jp19_ar_acharlie_pgrip_v3935,16603,jup,SEASON_3_LAUNCH,0
57583,attachment,jup_jp19_ar_acharlie_rec_v3935,16604,jup,SEASON_3_LAUNCH,0
57584,attachment,jup_jp19_ar_acharlie_silencer_ar_02_v3935,16605,jup,SEASON_3_LAUNCH,0
57585,attachment,jup_jp19_ar_acharlie_stock_tacheavy_v3935,16606,jup,SEASON_3_LAUNCH,0
57595,attachment,jup_jp32_pi_mpapa9_bar_light_v3082,16616,jup,SEASON_3_LAUNCH,0
57597,attachment,jup_jp32_pi_mpapa9_jp32_pi_mpapa9_v3082,16618,jup,SEASON_3_LAUNCH,0
57598,attachment,jup_jp32_pi_mpapa9_mag_small_v3082,16619,jup,SEASON_3_LAUNCH,0
57599,attachment,jup_jp32_pi_mpapa9_modifier_v3082,16620,jup,SEASON_3_LAUNCH,0
57600,attachment,jup_jp32_pi_mpapa9_pgrip_tac_v3082,16621,jup,SEASON_3_LAUNCH,0
57601,attachment,jup_jp32_pi_mpapa9_reflex_v3082,16622,jup,SEASON_3_LAUNCH,0
57602,attachment,jup_jp32_pi_mpapa9_stock_skel_v3082,16623,jup,SEASON_3_LAUNCH,0
57603,attachment,jup_jp36_ar_anov94_acog_v3080,16624,jup,SEASON_3_LAUNCH,0
57604,attachment,jup_jp36_ar_anov94_bar_long_v3080,16625,jup,SEASON_3_LAUNCH,0
57605,attachment,jup_jp36_ar_anov94_mag_60_545_v3080,16626,jup,SEASON_3_LAUNCH,0
57606,attachment,jup_jp36_ar_anov94_modifier_v3080,16627,jup,SEASON_3_LAUNCH,0
57607,attachment,jup_jp36_ar_anov94_pgrip_v3080,16628,jup,SEASON_3_LAUNCH,0
57608,attachment,jup_jp36_ar_anov94_rec_v3080,16629,jup,SEASON_3_LAUNCH,0
57609,attachment,jup_jp36_ar_anov94_silencer_ar_02_v3080,16630,jup,SEASON_3_LAUNCH,0
57610,attachment,jup_jp36_ar_anov94_stock_comptac_v3080,16631,jup,SEASON_3_LAUNCH,0
57611,attachment,jup_jp36_ar_anov94_underbarrel_v3080,16632,jup,SEASON_3_LAUNCH,0
57612,attachment,jup_silencer_ar_jp34,16633,jup,SEASON_3_LAUNCH,0
57613,attachment,jup_silencer_br_jp34,16634,jup,SEASON_3_LAUNCH,0
57744,attachment,jup_jp03_sm_pmike_bar_hvylong_v3079,16635,jup,SEASON_3_LAUNCH,0
57745,attachment,jup_jp03_sm_pmike_drum_50_9mm_v3079,16636,jup,SEASON_3_LAUNCH,0
57747,attachment,jup_jp03_sm_pmike_rec_v3079,16637,jup,SEASON_3_LAUNCH,0
57748,attachment,jup_jp03_sm_pmike_stock_ass_v3079,16638,jup,SEASON_3_LAUNCH,0
57750,attachment,jup_jp10_sn_cdelta50_bar_hvyshort_v5001,16639,jup,SEASON_1_LAUNCH,0
57751,attachment,jup_jp10_sn_cdelta50_bolt_light_v5001,16640,jup,SEASON_1_LAUNCH,0
57752,attachment,jup_jp10_sn_cdelta50_guard_v5001,16641,jup,SEASON_1_LAUNCH,0
57753,attachment,jup_jp10_sn_cdelta50_hybrid_v5001,16642,jup,SEASON_1_LAUNCH,0
57754,attachment,jup_jp10_sn_cdelta50_mag_5_50b_v5001,16643,jup,SEASON_1_LAUNCH,0
57755,attachment,jup_jp10_sn_cdelta50_modifier_v5001,16644,jup,SEASON_1_LAUNCH,0
57756,attachment,jup_jp10_sn_cdelta50_pgrip_v5001,16645,jup,SEASON_1_LAUNCH,0
57757,attachment,jup_jp10_sn_cdelta50_rec_v5001,16646,jup,SEASON_1_LAUNCH,0
57758,attachment,jup_jp10_sn_cdelta50_stock_heavy_v5001,16647,jup,SEASON_1_LAUNCH,0
57770,attachment,jup_jp03_sm_pmike_flashcomp_v3079,16648,jup,SEASON_3_LAUNCH,0
57771,attachment,jup_jp03_sm_pmike_grip_angshort_v3079,16649,jup,SEASON_3_LAUNCH,0
57772,attachment,jup_jp03_sm_pmike_modifier_v3079,16650,jup,SEASON_3_LAUNCH,0
57773,attachment,jup_jp03_sm_pmike_pgrip_v3079,16651,jup,SEASON_3_LAUNCH,0
57774,attachment,jup_jp34_ar_balpha27_bar_light_v3027,16652,jup,SEASON_3_LAUNCH,0
57775,attachment,jup_jp34_ar_balpha27_flashcomp_v3027,16653,jup,SEASON_3_LAUNCH,0
57776,attachment,jup_jp34_ar_balpha27_grip_angshort_v3027,16654,jup,SEASON_3_LAUNCH,0
57777,attachment,jup_jp34_ar_balpha27_mag_v3027,16655,jup,SEASON_3_LAUNCH,0
57778,attachment,jup_jp34_ar_balpha27_modifier_v3027,16656,jup,SEASON_3_LAUNCH,0
57779,attachment,jup_jp34_ar_balpha27_rec_v3027,16657,jup,SEASON_3_LAUNCH,0
57780,attachment,jup_jp34_ar_balpha27_stock_light_v3027,16658,jup,SEASON_3_LAUNCH,0
58019,attachment,jup_moscar_scope,16659,jup,,0
58020,attachment,jup_moscar_scope_global,16660,jup,,0
58027,attachment,jup_jp38_sh_spapa12_frontpieces,16661,jup,,0
58028,attachment,jup_jp38_sh_spapa12_backpieces,16662,jup,,0
58029,attachment,jup_jp38_sh_spapa12_magazines,16663,jup,,0
58030,attachment,jup_jp38_sh_spapa12_optics,16664,jup,,0
58031,attachment,jup_jp38_sh_spapa12_undermounts,16665,jup,,0
58032,attachment,jup_jp38_sh_spapa12_muzzles,16666,jup,,0
58033,attachment,jup_jp38_sh_spapa12_reargrips,16667,jup,,0
58034,attachment,jup_jp38_sh_spapa12_triggers,16668,jup,,0
58035,attachment,jup_jp38_sh_spapa12_extras,16669,jup,,0
58036,attachment,jup_jp38_sh_spapa12_gunperks,16670,jup,,0
58037,attachment,jup_jp38_sh_spapa12_tuning,16671,jup,,0
58038,attachment,jup_spapa12_rec,16672,jup,,0
58061,attachment,jup_jp38_sh_spapa12_bar,16686,jup,,0
58062,attachment,jup_jp38_sh_spapa12_bar_long_hvy,16687,jup,SEASON_4_LAUNCH,0
58064,attachment,jup_jp38_sh_spapa12_irons,16688,jup,SEASON_4_LAUNCH,0
58065,attachment,jup_jp38_sh_spapa12_pgrip,16689,jup,SEASON_4_LAUNCH,0
58066,attachment,jup_jp38_sh_spapa12_pgrip_aim,16690,jup,SEASON_4_LAUNCH,0
58067,attachment,jup_jp38_sh_spapa12_pgrip_ass,16691,jup,SEASON_4_LAUNCH,0
58068,attachment,jup_jp38_sh_spapa12_pgrip_tac,16692,jup,SEASON_4_LAUNCH,0
58069,attachment,jup_jp38_sh_spapa12_stocno_irons,16693,jup,SEASON_4_LAUNCH,0
58091,attachment,jup_p55_pi_mike2011_barhvy_v3937,16696,jup,SEASON_3_LAUNCH,0
58092,attachment,jup_p55_pi_mike2011_flashcomp_v3937,16697,jup,SEASON_3_LAUNCH,0
58093,attachment,jup_p55_pi_mike2011_mag_v3937,16698,jup,SEASON_3_LAUNCH,0
58094,attachment,jup_p55_pi_mike2011_modifier_v3937,16699,jup,SEASON_3_LAUNCH,0
58095,attachment,jup_p55_pi_mike2011_other_v3937,16700,jup,SEASON_3_LAUNCH,0
58096,attachment,jup_p55_pi_mike2011_pgrip_v3937,16701,jup,SEASON_3_LAUNCH,0
58097,attachment,jup_p55_pi_mike2011_rec_v3937,16702,jup,SEASON_3_LAUNCH,0
58098,attachment,jup_p55_pi_mike2011_trighair_v3937,16703,jup,SEASON_3_LAUNCH,0
58165,attachment,jup_jp25_ar_talpha95_modifier_v103,16704,jup,SEASON_2_LAUNCH,0
58209,attachment,jup_jp03_sm_pmike_breacher_comp_sm_01_v2919,16706,jup,SEASON_2_LAUNCH,0
58242,attachment,jup_jp19_br_acharlie450_muzzle_v2103,16707,jup,SEASON_2_LAUNCH,0
58256,attachment,jup_jp37_dm_kappa98_frontpieces,16708,jup,,0
58257,attachment,jup_jp37_dm_kappa98_backpieces,16709,jup,,0
58258,attachment,jup_jp37_dm_kappa98_magazines,16710,jup,,0
58259,attachment,jup_jp37_dm_kappa98_optics,16711,jup,,0
58260,attachment,jup_jp37_dm_kappa98_undermounts,16712,jup,,0
58261,attachment,jup_jp37_dm_kappa98_muzzles,16713,jup,,0
58263,attachment,jup_jp37_dm_kappa98_triggers,16714,jup,,0
58264,attachment,jup_jp37_dm_kappa98_extras,16715,jup,,0
58267,attachment,jup_kappa98_rec,16718,jup,,0
58270,attachment,jup_jp37_bar_short,16719,jup,,0
58281,attachment,jup_jp37_bar_hvy,16720,jup,,0
58282,attachment,jup_jp37_bar_long,16721,jup,,0
