string,string,localized_a,localized_a,string,string,string,string,string,int,string
24359,jup_wc_jup_silencer_sn_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22747,1346,attachmentdata,0,
24358,jup_wc_jup_silencer_sm_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32796,1347,attachmentdata,0,
24357,jup_wc_jup_silencer_sm_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32795,1348,attachmentdata,0,
24356,jup_wc_jup_silencer_sm_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22307,1349,attachmentdata,0,
24355,jup_wc_jup_silencer_sm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22306,1350,attachmentdata,0,
24354,jup_wc_jup_silencer_sh_410,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32594,1351,attachmentdata,0,
24353,jup_wc_jup_silencer_pi_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32208,1352,attachmentdata,0,
24352,jup_wc_jup_silencer_pi_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32207,1353,attachmentdata,0,
24351,jup_wc_jup_silencer_pi_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32206,1354,attachmentdata,0,
24350,jup_wc_jup_silencer_pi_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26049,1355,attachmentdata,0,
24349,jup_wc_jup_silencer_jp07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32797,1356,attachmentdata,0,
24348,jup_wc_jup_silencer_dm_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32215,1357,attachmentdata,0,
24347,jup_wc_jup_silencer_dm_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32214,1358,attachmentdata,0,
24346,jup_wc_jup_silencer_dm_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32213,1359,attachmentdata,0,
24345,jup_wc_jup_silencer_dm_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23529,1360,attachmentdata,0,
24344,jup_wc_jup_silencer_dm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23528,1361,attachmentdata,0,
24342,jup_wc_jup_silencer_br_08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30822,1362,attachmentdata,0,
24341,jup_wc_jup_silencer_br_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32462,1363,attachmentdata,0,
24340,jup_wc_jup_silencer_br_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32461,1364,attachmentdata,0,
24339,jup_wc_jup_silencer_br_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32460,1365,attachmentdata,0,
24338,jup_wc_jup_silencer_br_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21815,1366,attachmentdata,0,
24337,jup_wc_jup_silencer_br_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22446,1367,attachmentdata,0,
24336,jup_wc_jup_silencer_br_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22445,1368,attachmentdata,0,
24335,jup_wc_jup_silencer_ar_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32199,1369,attachmentdata,0,
24334,jup_wc_jup_silencer_ar_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32198,1370,attachmentdata,0,
24333,jup_wc_jup_silencer_ar_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32197,1371,attachmentdata,0,
24332,jup_wc_jup_silencer_ar_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21799,1372,attachmentdata,0,
24331,jup_wc_jup_silencer_ar_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21802,1373,attachmentdata,0,
24330,jup_wc_jup_silencer_ar_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21801,1374,attachmentdata,0,
23778,jup_wc_jup_comp_sn_10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22746,1375,attachmentdata,0,
23777,jup_wc_jup_comp_sn_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22745,1376,attachmentdata,0,
23776,jup_wc_jup_comp_sn_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26048,1377,attachmentdata,0,
23775,jup_wc_jup_comp_sm_11,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32821,1378,attachmentdata,0,
23774,jup_wc_jup_comp_sm_08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22313,1379,attachmentdata,0,
23773,jup_wc_jup_comp_sm_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22312,1380,attachmentdata,0,
23772,jup_wc_jup_comp_sm_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22311,1381,attachmentdata,0,
23771,jup_wc_jup_comp_sm_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22309,1382,attachmentdata,0,
23770,jup_wc_jup_comp_sm_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22310,1383,attachmentdata,0,
23769,jup_wc_jup_comp_sm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22308,1384,attachmentdata,0,
23768,jup_wc_jup_comp_sh_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22659,1385,attachmentdata,0,
23767,jup_wc_jup_comp_sh_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22658,1386,attachmentdata,0,
23766,jup_wc_jup_comp_sh_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22657,1387,attachmentdata,0,
23765,jup_wc_jup_comp_pi_11,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22362,1388,attachmentdata,0,
23764,jup_wc_jup_comp_pi_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22361,1389,attachmentdata,0,
23763,jup_wc_jup_comp_pi_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22360,1390,attachmentdata,0,
23762,jup_wc_jup_comp_dm_10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21814,1391,attachmentdata,0,
23761,jup_wc_jup_comp_dm_08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23535,1392,attachmentdata,0,
23760,jup_wc_jup_comp_dm_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23534,1393,attachmentdata,0,
23759,jup_wc_jup_comp_dm_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23533,1394,attachmentdata,0,
23758,jup_wc_jup_comp_dm_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23532,1395,attachmentdata,0,
23756,jup_wc_jup_comp_dm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23530,1396,attachmentdata,0,
23755,jup_wc_jup_comp_br_10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21816,1397,attachmentdata,0,
23754,jup_wc_jup_comp_br_08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22454,1398,attachmentdata,0,
23753,jup_wc_jup_comp_br_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22453,1399,attachmentdata,0,
23752,jup_wc_jup_comp_br_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22452,1400,attachmentdata,0,
23751,jup_wc_jup_comp_br_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22451,1401,attachmentdata,0,
23750,jup_wc_jup_comp_br_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22450,1402,attachmentdata,0,
23749,jup_wc_jup_comp_br_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22449,1403,attachmentdata,0,
23747,jup_wc_jup_comp_br_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22447,1404,attachmentdata,0,
23746,jup_wc_jup_comp_ar_10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21800,1405,attachmentdata,0,
23745,jup_wc_jup_comp_ar_08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21810,1406,attachmentdata,0,
23744,jup_wc_jup_comp_ar_07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21809,1407,attachmentdata,0,
23743,jup_wc_jup_comp_ar_06,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21808,1408,attachmentdata,0,
23742,jup_wc_jup_comp_ar_05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21807,1409,attachmentdata,0,
23741,jup_wc_jup_comp_ar_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21806,1410,attachmentdata,0,
23740,jup_wc_jup_comp_ar_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21805,1411,attachmentdata,0,
23738,jup_wc_jup_comp_ar_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21803,1412,attachmentdata,0,
23737,jup_wc_jup_choke_sh05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,30267,1413,attachmentdata,0,
23732,jup_wc_jup_breacher_sm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22314,1414,attachmentdata,0,
23731,jup_wc_jup_breacher_br_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22456,1415,attachmentdata,0,
23730,jup_wc_jup_breacher_ar_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21812,1416,attachmentdata,0,
26270,jup_wc_barcomp_pi_p55,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,36868,1417,attachmentdata,0,
27070,jup_wc_jup_silencer06_lap,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,47833,1418,attachmentdata,0,
27034,jup_wc_jup_jp07_sm_uzulup_bar_shortcomp,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,17814,1419,attachmentdata,0,
24901,jup_wc_flash_swhiskey_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3327,1420,attachmentdata,0,
24900,jup_wc_flash_sn_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1227,1421,attachmentdata,0,
24899,jup_wc_flash_sn_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,798,1422,attachmentdata,0,
24898,jup_wc_flash_sm_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2967,1423,attachmentdata,0,
24897,jup_wc_flash_sm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1346,1424,attachmentdata,0,
24896,jup_wc_flash_sh_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3393,1425,attachmentdata,0,
24895,jup_wc_flash_sh_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,923,1426,attachmentdata,0,
24894,jup_wc_flash_pi_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1912,1427,attachmentdata,0,
24893,jup_wc_flash_pi_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2402,1428,attachmentdata,0,
24892,jup_wc_flash_dm_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3032,1429,attachmentdata,0,
24891,jup_wc_flash_dm_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,623,1430,attachmentdata,0,
24890,jup_wc_flash_dm_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2375,1431,attachmentdata,0,
24889,jup_wc_flash_dm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3812,1432,attachmentdata,0,
24888,jup_wc_flash_decho_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2502,1433,attachmentdata,0,
24887,jup_wc_flash_br_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3228,1434,attachmentdata,0,
24886,jup_wc_flash_br_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3237,1435,attachmentdata,0,
24885,jup_wc_flash_br_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2162,1436,attachmentdata,0,
24884,jup_wc_flash_ar_04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1309,1437,attachmentdata,0,
24883,jup_wc_flash_ar_03,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1758,1438,attachmentdata,0,
24882,jup_wc_flash_ar_02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1177,1439,attachmentdata,0,
24881,jup_wc_flash_ar_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2955,1440,attachmentdata,0,
23855,jup_wc_jup_flash_sm_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22315,1441,attachmentdata,0,
23854,jup_wc_jup_flash_br_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,22457,1442,attachmentdata,0,
23853,jup_wc_jup_flash_ar_01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,21813,1443,attachmentdata,0,
24738,jup_wc_bartube_sh_short_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1042,1444,attachmentdata,0,
24737,jup_wc_bartube_sh_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1494,1445,attachmentdata,0,
24736,jup_wc_barsil_sn_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34667,1446,attachmentdata,0,
24735,jup_wc_barsil_sn_long_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2048,1447,attachmentdata,0,
24734,jup_wc_barsil_sm_short_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,35490,1448,attachmentdata,0,
24733,jup_wc_barsil_sm_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27561,1449,attachmentdata,0,
24732,jup_wc_barsil_sm_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1633,1450,attachmentdata,0,
24731,jup_wc_barsil_sm_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,685,1451,attachmentdata,0,
24730,jup_wc_barsil_sm_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2018,1452,attachmentdata,0,
24729,jup_wc_barsil_sm_long_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,911,1453,attachmentdata,0,
24728,jup_wc_barsil_sm_long_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1726,1454,attachmentdata,0,
24727,jup_wc_barsil_sm_hvylong_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2929,1455,attachmentdata,0,
24726,jup_wc_barsil_pi_short_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26228,1456,attachmentdata,0,
24725,jup_wc_barsil_pi_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26227,1457,attachmentdata,0,
24723,jup_wc_barsil_dm_p20_mike24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1231,1458,attachmentdata,0,
24722,jup_wc_barsil_dm_p19,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,845,1459,attachmentdata,0,
24721,jup_wc_barsil_dm_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,18181,1460,attachmentdata,0,
24720,jup_wc_barsil_ar_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,16948,1461,attachmentdata,0,
24716,jup_wc_barbrake_pi_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1894,1462,attachmentdata,0,
24715,jup_wc_barbipsil_sn_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34668,1463,attachmentdata,0,
24714,jup_wc_barbip_sn_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,31570,1464,attachmentdata,0,
24713,jup_wc_barbip_sn_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24028,1465,attachmentdata,0,
24712,jup_wc_barbip_sn_long_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34665,1466,attachmentdata,0,
24711,jup_wc_barbip_sn_long_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,24027,1467,attachmentdata,0,
24710,jup_wc_bar_sn_short_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23949,1468,attachmentdata,0,
24709,jup_wc_bar_sn_short_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3130,1469,attachmentdata,0,
24708,jup_wc_bar_sn_short_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1949,1470,attachmentdata,0,
24707,jup_wc_bar_sn_short_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2830,1471,attachmentdata,0,
24706,jup_wc_bar_sn_p20_mike24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1701,1472,attachmentdata,0,
24705,jup_wc_bar_sn_long_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34664,1473,attachmentdata,0,
24704,jup_wc_bar_sn_long_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23947,1474,attachmentdata,0,
24703,jup_wc_bar_sn_long_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2962,1475,attachmentdata,0,
24702,jup_wc_bar_sn_long_p22,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,765,1476,attachmentdata,0,
24701,jup_wc_bar_sn_long_p21,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3475,1477,attachmentdata,0,
24700,jup_wc_bar_sn_long_p05,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1438,1478,attachmentdata,0,
24699,jup_wc_bar_sn_light_p53,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,23948,1479,attachmentdata,0,
24698,jup_wc_bar_sn_light_p22,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2381,1480,attachmentdata,0,
24696,jup_wc_bar_sn_hvyshort_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1722,1481,attachmentdata,0,
24695,jup_wc_bar_sn_hvylong_p22,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,822,1482,attachmentdata,0,
24694,jup_wc_bar_sn_heavy_p54,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,34666,1483,attachmentdata,0,
24693,jup_wc_bar_sn_heavy_p23,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2707,1484,attachmentdata,0,
24692,jup_wc_bar_sn_heavy_p22,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1243,1485,attachmentdata,0,
24691,jup_wc_bar_sn_heavy_p20_la700,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,609,1486,attachmentdata,0,
24690,jup_wc_bar_sm_xlong_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1542,1487,attachmentdata,0,
24689,jup_wc_bar_sm_short_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27558,1488,attachmentdata,0,
24688,jup_wc_bar_sm_short_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1693,1489,attachmentdata,0,
24687,jup_wc_bar_sm_short_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2062,1490,attachmentdata,0,
24686,jup_wc_bar_sm_short_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3317,1491,attachmentdata,0,
24685,jup_wc_bar_sm_short_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2818,1492,attachmentdata,0,
24684,jup_wc_bar_sm_short_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3024,1493,attachmentdata,0,
24683,jup_wc_bar_sm_short_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2776,1494,attachmentdata,0,
24682,jup_wc_bar_sm_long_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27560,1495,attachmentdata,0,
24681,jup_wc_bar_sm_long_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3630,1496,attachmentdata,0,
24680,jup_wc_bar_sm_long_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3119,1497,attachmentdata,0,
24679,jup_wc_bar_sm_long_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1914,1498,attachmentdata,0,
24678,jup_wc_bar_sm_long_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2272,1499,attachmentdata,0,
24677,jup_wc_bar_sm_long_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2397,1500,attachmentdata,0,
24676,jup_wc_bar_sm_long_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3901,1501,attachmentdata,0,
24675,jup_wc_bar_sm_long_p01,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3924,1502,attachmentdata,0,
24674,jup_wc_bar_sm_lngheavy_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1519,1503,attachmentdata,0,
24673,jup_wc_bar_sm_light_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2559,1504,attachmentdata,0,
24672,jup_wc_bar_sm_light_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1832,1505,attachmentdata,0,
24671,jup_wc_bar_sm_light_p02,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2676,1506,attachmentdata,0,
24670,jup_wc_bar_sm_lgtshort_p10,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2698,1507,attachmentdata,0,
24669,jup_wc_bar_sm_lgtshort_p08,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1485,1508,attachmentdata,0,
24668,jup_wc_bar_sm_hvyxlong_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2284,1509,attachmentdata,0,
24667,jup_wc_bar_sm_hvyshort_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1734,1510,attachmentdata,0,
24666,jup_wc_bar_sm_hvylong_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2267,1511,attachmentdata,0,
24665,jup_wc_bar_sm_hvylong_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1301,1512,attachmentdata,0,
24664,jup_wc_bar_sm_heavy_p43,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,27559,1513,attachmentdata,0,
24663,jup_wc_bar_sm_heavy_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,882,1514,attachmentdata,0,
24662,jup_wc_bar_sm_heavy_p09,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3139,1515,attachmentdata,0,
24661,jup_wc_bar_sm_heavy_p07,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,769,1516,attachmentdata,0,
24660,jup_wc_bar_sh_xlong_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3159,1517,attachmentdata,0,
24659,jup_wc_bar_sh_short_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32180,1518,attachmentdata,0,
24658,jup_wc_bar_sh_short_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3697,1519,attachmentdata,0,
24656,jup_wc_bar_sh_short_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,636,1520,attachmentdata,0,
24655,jup_wc_bar_sh_short_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15440,1521,attachmentdata,0,
24654,jup_wc_bar_sh_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1453,1522,attachmentdata,0,
24653,jup_wc_bar_sh_long_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32181,1523,attachmentdata,0,
24652,jup_wc_bar_sh_long_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,811,1524,attachmentdata,0,
24651,jup_wc_bar_sh_long_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2026,1525,attachmentdata,0,
24650,jup_wc_bar_sh_long_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15435,1526,attachmentdata,0,
24648,jup_wc_bar_sh_light_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2991,1527,attachmentdata,0,
24647,jup_wc_bar_sh_light_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15442,1528,attachmentdata,0,
24646,jup_wc_bar_sh_lgtshort_p13,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2227,1529,attachmentdata,0,
24645,jup_wc_bar_sh_lgtshort_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15443,1530,attachmentdata,0,
24644,jup_wc_bar_sh_lgtlong_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15441,1531,attachmentdata,0,
24642,jup_wc_bar_sh_hvyshort_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15439,1532,attachmentdata,0,
24641,jup_wc_bar_sh_hvylong_p44,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,32182,1533,attachmentdata,0,
24640,jup_wc_bar_sh_hvylong_p14,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2578,1534,attachmentdata,0,
24638,jup_wc_bar_sh_hvylong_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15433,1535,attachmentdata,0,
24637,jup_wc_bar_sh_hvylong2_p04,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,15444,1536,attachmentdata,0,
24635,jup_wc_bar_sh_heavy_p12,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1245,1537,attachmentdata,0,
24634,jup_wc_bar_pi_xshort_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1275,1538,attachmentdata,0,
24633,jup_wc_bar_pi_short_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26222,1539,attachmentdata,0,
24632,jup_wc_bar_pi_short_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3181,1540,attachmentdata,0,
24631,jup_wc_bar_pi_short_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2557,1541,attachmentdata,0,
24630,jup_wc_bar_pi_long_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26225,1542,attachmentdata,0,
24629,jup_wc_bar_pi_long_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,656,1543,attachmentdata,0,
24628,jup_wc_bar_pi_long_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,2023,1544,attachmentdata,0,
24627,jup_wc_bar_pi_long_p25,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3844,1545,attachmentdata,0,
24626,jup_wc_bar_pi_light_p49,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,26223,1546,attachmentdata,0,
24625,jup_wc_bar_pi_light_p27,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3702,1547,attachmentdata,0,
24624,jup_wc_bar_pi_light_p26,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,3732,1548,attachmentdata,0,
24623,jup_wc_bar_pi_light_p24,a&,a&CHALLENGE/WIN_CHALLENGE_DESC,2,,1627,1549,attachmentdata,0,
