string,string
dx_cbc_ru1_contact_elev_60,3.095
dx_cbc_ru1_exposed_acquired,1.74
dx_cbc_ru1_exposed_breaking,2.15
dx_cbc_ru1_exposed_movement,1.67
dx_cbc_ru1_exposed_movement_group,1.685
dx_cbc_ru1_exposed_open,1.975
dx_cbc_ru1_inform_flashbang,1.61
dx_cbc_ru1_inform_grenade,1.84
dx_cbc_ru1_inform_incoming_flashbang,1.645
dx_cbc_ru1_inform_incoming_grenade,2.81
dx_cbc_ru1_inform_incoming_helicopter,1.975
dx_cbc_ru1_inform_incoming_molotov,1.615
dx_cbc_ru1_inform_incoming_rpg,1.505
dx_cbc_ru1_inform_incoming_tank,1.34
dx_cbc_ru1_inform_killfirm_helicopter,2.525
dx_cbc_ru1_inform_killfirm_soldier,1.53
dx_cbc_ru1_inform_killfirm_tank,2.155
dx_cbc_ru1_inform_molotov,2.07
dx_cbc_ru1_inform_reloading,1.42
dx_cbc_ru1_order_coverme,1.42
dx_cbc_ru1_order_grenade,1.68
dx_cbc_ru1_order_move_combat,2.54
dx_cbc_ru1_order_move_noncombat,1.42
dx_cbc_ru1_order_suppress,1.915
dx_cbc_ru1_reaction_casualty,1.955
dx_cbc_ru1_reaction_hostile_burst,2.27
dx_cbc_ru1_reaction_hostile_burst,3.1
dx_cbc_ru1_reaction_hostile_burst,1.459
dx_cbc_ru1_reaction_hostile_burst,1.975
dx_cbc_ru1_response_ack_affirm,1.56
dx_cbc_ru1_response_check_fire,1.755
dx_cbc_ru1_response_threat_affirm,1.505
dx_cbc_ru1_response_threat_neg,1.56
dx_cbc_ru1_target_clock_1,2.355
dx_cbc_ru1_target_clock_10,2.38
dx_cbc_ru1_target_clock_11,2.555
dx_cbc_ru1_target_clock_12,2.495
dx_cbc_ru1_target_clock_2,2.35
dx_cbc_ru1_target_clock_3,2.435
dx_cbc_ru1_target_clock_4,2.375
dx_cbc_ru1_target_clock_5,2.455
dx_cbc_ru1_target_clock_6,2.495
dx_cbc_ru1_target_clock_7,2.53
dx_cbc_ru1_target_clock_8,2.35
dx_cbc_ru1_target_clock_9,2.425
dx_cbc_ru1_target_clock_high_1,2.57
dx_cbc_ru1_target_clock_high_10,2.595
dx_cbc_ru1_target_clock_high_11,2.765
dx_cbc_ru1_target_clock_high_12,3.385
dx_cbc_ru1_target_clock_high_2,3.265
dx_cbc_ru1_target_clock_high_3,2.645
dx_cbc_ru1_target_clock_high_4,2.59
dx_cbc_ru1_target_clock_high_5,2.665
dx_cbc_ru1_target_clock_high_6,2.705
dx_cbc_ru1_target_clock_high_7,2.745
dx_cbc_ru1_target_clock_high_8,2.56
dx_cbc_ru1_target_clock_high_9,2.635
dx_cbc_ru1_vehicle_incoming_helicopter,1.58
dx_cbc_ru1_vehicle_killfirm_helicopter,1.805
dx_cbc_ru1_vehicle_killfirm_tank,1.545
dx_cbc_ru2_combat_concat_center,1.56
dx_cbc_ru2_combat_concat_clock_1,1.705
dx_cbc_ru2_combat_concat_clock_10,1.74
dx_cbc_ru2_combat_concat_clock_11,1.855
dx_cbc_ru2_combat_concat_clock_12,1.855
dx_cbc_ru2_combat_concat_clock_2,1.715
dx_cbc_ru2_combat_concat_clock_3,1.78
dx_cbc_ru2_combat_concat_clock_4,1.76
dx_cbc_ru2_combat_concat_clock_5,1.84
dx_cbc_ru2_combat_concat_clock_6,1.575
dx_cbc_ru2_combat_concat_clock_7,1.845
dx_cbc_ru2_combat_concat_clock_8,1.68
dx_cbc_ru2_combat_concat_clock_9,1.745
dx_cbc_ru2_combat_concat_compass_e,1.495
dx_cbc_ru2_combat_concat_compass_n,1.495
dx_cbc_ru2_combat_concat_compass_ne,1.775
dx_cbc_ru2_combat_concat_compass_nw,1.62
dx_cbc_ru2_combat_concat_compass_s,1.6
dx_cbc_ru2_combat_concat_compass_se,1.79
dx_cbc_ru2_combat_concat_compass_sw,1.925
dx_cbc_ru2_combat_concat_compass_w,1.535
dx_cbc_ru2_combat_concat_dist_10,1.775
dx_cbc_ru2_combat_concat_dist_100,2.045
dx_cbc_ru2_combat_concat_dist_20,2.1
dx_cbc_ru2_combat_concat_dist_30,1.94
dx_cbc_ru2_combat_concat_dist_40,1.925
dx_cbc_ru2_combat_concat_dist_50,2.01
dx_cbc_ru2_combat_concat_dist_60,2.085
dx_cbc_ru2_combat_concat_dist_70,2.15
dx_cbc_ru2_combat_concat_dist_80,1.89
dx_cbc_ru2_combat_concat_dist_90,1.775
dx_cbc_ru2_combat_concat_elev_20,1.985
dx_cbc_ru2_combat_concat_elev_30,2.19
dx_cbc_ru2_combat_concat_elev_40,2.125
dx_cbc_ru2_combat_concat_elev_50,2.25
dx_cbc_ru2_combat_concat_elev_60,2.165
dx_cbc_ru2_combat_concat_left,1.515
dx_cbc_ru2_combat_concat_right,1.485
dx_cbc_ru2_combat_concat_target,1.54
dx_cbc_ru2_combat_location_callout_1stfloor,2.47
dx_cbc_ru2_combat_location_callout_2ndfloor,2.3
dx_cbc_ru2_combat_location_callout_3rdfloor,2.11
dx_cbc_ru2_combat_location_callout_balcony,1.97
dx_cbc_ru2_combat_location_callout_barrel,1.995
dx_cbc_ru2_combat_location_callout_barrels,2.08
dx_cbc_ru2_combat_location_callout_barrier,2.58
dx_cbc_ru2_combat_location_callout_barrierconcrete,3.09
dx_cbc_ru2_combat_location_callout_bathroom,2.42
dx_cbc_ru2_combat_location_callout_bed,2.375
dx_cbc_ru2_combat_location_callout_bedroom,2.04
dx_cbc_ru2_combat_location_callout_btwnbuildings,2.385
dx_cbc_ru2_combat_location_callout_building,2.655
dx_cbc_ru2_combat_location_callout_bus,2.17
dx_cbc_ru2_combat_location_callout_bushes,1.95
dx_cbc_ru2_combat_location_callout_car,2.225
dx_cbc_ru2_combat_location_callout_carblack,2.535
dx_cbc_ru2_combat_location_callout_carblue,2.325
dx_cbc_ru2_combat_location_callout_cardestroyed,2.71
dx_cbc_ru2_combat_location_callout_cargreen,2.695
dx_cbc_ru2_combat_location_callout_cargrey,2.235
dx_cbc_ru2_combat_location_callout_carpolice,2.325
dx_cbc_ru2_combat_location_callout_carred,2.55
dx_cbc_ru2_combat_location_callout_carsilver,2.315
dx_cbc_ru2_combat_location_callout_carwhite,2.19
dx_cbc_ru2_combat_location_callout_catwalk,2.21
dx_cbc_ru2_combat_location_callout_chair,1.87
dx_cbc_ru2_combat_location_callout_couch,1.82
dx_cbc_ru2_combat_location_callout_courtyard,1.95
dx_cbc_ru2_combat_location_callout_crate,2.1
dx_cbc_ru2_combat_location_callout_crates,2.315
dx_cbc_ru2_combat_location_callout_desk,2.125
dx_cbc_ru2_combat_location_callout_diningroom,2.38
dx_cbc_ru2_combat_location_callout_doorway,2.01
dx_cbc_ru2_combat_location_callout_dumpster,2.58
dx_cbc_ru2_combat_location_callout_entrance,2.21
dx_cbc_ru2_combat_location_callout_exterior,1.85
dx_cbc_ru2_combat_location_callout_field,1.965
dx_cbc_ru2_combat_location_callout_grass,2.17
dx_cbc_ru2_combat_location_callout_hallway,1.82
dx_cbc_ru2_combat_location_callout_house,2.04
dx_cbc_ru2_combat_location_callout_interior,1.825
dx_cbc_ru2_combat_location_callout_kitchen,1.965
dx_cbc_ru2_combat_location_callout_patio,2.055
dx_cbc_ru2_combat_location_callout_pickup,2.88
dx_cbc_ru2_combat_location_callout_pillar,1.845
dx_cbc_ru2_combat_location_callout_planter,2.44
dx_cbc_ru2_combat_location_callout_railing,2.04
dx_cbc_ru2_combat_location_callout_road,2.205
dx_cbc_ru2_combat_location_callout_roof,1.76
dx_cbc_ru2_combat_location_callout_rubble,1.96
dx_cbc_ru2_combat_location_callout_sandbags,2.91
dx_cbc_ru2_combat_location_callout_sidewalk,2.13
dx_cbc_ru2_combat_location_callout_stairs,2.035
dx_cbc_ru2_combat_location_callout_street,1.84
dx_cbc_ru2_combat_location_callout_table,2.2
dx_cbc_ru2_combat_location_callout_trash,2.855
dx_cbc_ru2_combat_location_callout_trashcan,2.585
dx_cbc_ru2_combat_location_callout_tree,2.425
dx_cbc_ru2_combat_location_callout_trees,2.63
dx_cbc_ru2_combat_location_callout_truck,1.98
dx_cbc_ru2_combat_location_callout_truckdestroyed,2.92
dx_cbc_ru2_combat_location_callout_van,1.925
dx_cbc_ru2_combat_location_callout_window,1.96
dx_cbc_ru2_combat_location_concat_1stfloor,1.885
dx_cbc_ru2_combat_location_concat_2ndfloor,1.93
dx_cbc_ru2_combat_location_concat_3rdfloor,1.745
dx_cbc_ru2_combat_location_concat_balcony,1.68
dx_cbc_ru2_combat_location_concat_barrel,1.28
dx_cbc_ru2_combat_location_concat_barrels,1.67
dx_cbc_ru2_combat_location_concat_barrier,1.65
dx_cbc_ru2_combat_location_concat_barrierconcrete,2.175
dx_cbc_ru2_combat_location_concat_bathroom,1.755
dx_cbc_ru2_combat_location_concat_bed,1.515
dx_cbc_ru2_combat_location_concat_bedroom,1.68
dx_cbc_ru2_combat_location_concat_btwnbuildings,2.105
dx_cbc_ru2_combat_location_concat_building,1.61
dx_cbc_ru2_combat_location_concat_bus,1.525
dx_cbc_ru2_combat_location_concat_bushes,1.65
dx_cbc_ru2_combat_location_concat_car,1.475
dx_cbc_ru2_combat_location_concat_carblack,1.83
dx_cbc_ru2_combat_location_concat_carblue,1.715
dx_cbc_ru2_combat_location_concat_cardestroyed,2.1
dx_cbc_ru2_combat_location_concat_cargreen,1.995
dx_cbc_ru2_combat_location_concat_cargrey,1.925
dx_cbc_ru2_combat_location_concat_carpolice,1.7
dx_cbc_ru2_combat_location_concat_carred,1.72
dx_cbc_ru2_combat_location_concat_carsilver,1.885
dx_cbc_ru2_combat_location_concat_carwhite,1.78
dx_cbc_ru2_combat_location_concat_catwalk,1.73
dx_cbc_ru2_combat_location_concat_chair,1.56
dx_cbc_ru2_combat_location_concat_couch,1.585
dx_cbc_ru2_combat_location_concat_courtyard,1.77
dx_cbc_ru2_combat_location_concat_crate,1.9
dx_cbc_ru2_combat_location_concat_crates,1.77
dx_cbc_ru2_combat_location_concat_desk,1.595
dx_cbc_ru2_combat_location_concat_diningroom,1.805
dx_cbc_ru2_combat_location_concat_doorway,1.605
dx_cbc_ru2_combat_location_concat_dumpster,1.65
dx_cbc_ru2_combat_location_concat_entrance,1.75
dx_cbc_ru2_combat_location_concat_exterior,1.58
dx_cbc_ru2_combat_location_concat_field,1.365
dx_cbc_ru2_combat_location_concat_grass,1.6
dx_cbc_ru2_combat_location_concat_hallway,1.64
dx_cbc_ru2_combat_location_concat_house,1.69
dx_cbc_ru2_combat_location_concat_interior,1.525
dx_cbc_ru2_combat_location_concat_kitchen,1.57
dx_cbc_ru2_combat_location_concat_patio,1.465
dx_cbc_ru2_combat_location_concat_pickup,1.995
dx_cbc_ru2_combat_location_concat_pillar,1.505
dx_cbc_ru2_combat_location_concat_planter,1.61
dx_cbc_ru2_combat_location_concat_railing,1.595
dx_cbc_ru2_combat_location_concat_road,1.45
dx_cbc_ru2_combat_location_concat_roof,1.53
dx_cbc_ru2_combat_location_concat_rubble,1.605
dx_cbc_ru2_combat_location_concat_sandbags,1.725
dx_cbc_ru2_combat_location_concat_sidewalk,1.79
dx_cbc_ru2_combat_location_concat_stairs,1.73
dx_cbc_ru2_combat_location_concat_street,1.575
dx_cbc_ru2_combat_location_concat_table,1.595
dx_cbc_ru2_combat_location_concat_trash,1.76
dx_cbc_ru2_combat_location_concat_trashcan,1.86
dx_cbc_ru2_combat_location_concat_tree,1.51
dx_cbc_ru2_combat_location_concat_trees,1.515
dx_cbc_ru2_combat_location_concat_truck,1.605
dx_cbc_ru2_combat_location_concat_truckdestroyed,2.125
dx_cbc_ru2_combat_location_concat_van,1.655
dx_cbc_ru2_combat_location_concat_window,1.55
dx_cbc_ru2_combat_location_resp_1stfloor,2.98
dx_cbc_ru2_combat_location_resp_2ndfloor,3.005
dx_cbc_ru2_combat_location_resp_3rdfloor,1.515
dx_cbc_ru2_combat_location_resp_balcony,2.76
dx_cbc_ru2_combat_location_resp_barrel,2.41
dx_cbc_ru2_combat_location_resp_barrels,2.995
dx_cbc_ru2_combat_location_resp_barrier,2.94
dx_cbc_ru2_combat_location_resp_barrierconcrete,3.22
dx_cbc_ru2_combat_location_resp_bathroom,2.83
dx_cbc_ru2_combat_location_resp_bed,2.515
dx_cbc_ru2_combat_location_resp_bedroom,3.03
dx_cbc_ru2_combat_location_resp_btwnbuildings,2.64
dx_cbc_ru2_combat_location_resp_building,2.945
dx_cbc_ru2_combat_location_resp_bus,2.835
dx_cbc_ru2_combat_location_resp_bushes,2.97
dx_cbc_ru2_combat_location_resp_car,2.795
dx_cbc_ru2_combat_location_resp_carblack,3.105
dx_cbc_ru2_combat_location_resp_carblue,2.745
dx_cbc_ru2_combat_location_resp_cardestroyed,4.16
dx_cbc_ru2_combat_location_resp_cargreen,2.905
dx_cbc_ru2_combat_location_resp_cargrey,3.155
dx_cbc_ru2_combat_location_resp_carpolice,2.485
dx_cbc_ru2_combat_location_resp_carred,3.04
dx_cbc_ru2_combat_location_resp_carsilver,2.965
dx_cbc_ru2_combat_location_resp_carwhite,3.92
dx_cbc_ru2_combat_location_resp_catwalk,2.3
dx_cbc_ru2_combat_location_resp_chair,2.835
dx_cbc_ru2_combat_location_resp_couch,1.905
dx_cbc_ru2_combat_location_resp_courtyard,2.955
dx_cbc_ru2_combat_location_resp_crate,2.06
dx_cbc_ru2_combat_location_resp_crates,3.1
dx_cbc_ru2_combat_location_resp_desk,2.695
dx_cbc_ru2_combat_location_resp_diningroom,3.135
dx_cbc_ru2_combat_location_resp_doorway,2.66
dx_cbc_ru2_combat_location_resp_dumpster,2.765
dx_cbc_ru2_combat_location_resp_entrance,2.59
dx_cbc_ru2_combat_location_resp_exterior,2.135
dx_cbc_ru2_combat_location_resp_field,2.425
dx_cbc_ru2_combat_location_resp_grass,2.8
dx_cbc_ru2_combat_location_resp_hallway,2.73
dx_cbc_ru2_combat_location_resp_house,3.64
dx_cbc_ru2_combat_location_resp_interior,1.445
dx_cbc_ru2_combat_location_resp_kitchen,3.01
dx_cbc_ru2_combat_location_resp_patio,2.565
dx_cbc_ru2_combat_location_resp_pickup,3.07
dx_cbc_ru2_combat_location_resp_pillar,2.95
dx_cbc_ru2_combat_location_resp_planter,2.735
dx_cbc_ru2_combat_location_resp_railing,2.625
dx_cbc_ru2_combat_location_resp_road,2.77
dx_cbc_ru2_combat_location_resp_roof,2.595
dx_cbc_ru2_combat_location_resp_rubble,2.49
dx_cbc_ru2_combat_location_resp_sandbags,2.38
dx_cbc_ru2_combat_location_resp_sidewalk,2.89
dx_cbc_ru2_combat_location_resp_stairs,2.785
dx_cbc_ru2_combat_location_resp_street,2.74
dx_cbc_ru2_combat_location_resp_table,2.605
dx_cbc_ru2_combat_location_resp_trash,3.475
dx_cbc_ru2_combat_location_resp_trashcan,2.99
dx_cbc_ru2_combat_location_resp_tree,2.85
dx_cbc_ru2_combat_location_resp_trees,2.345
dx_cbc_ru2_combat_location_resp_truck,2.665
dx_cbc_ru2_combat_location_resp_truckdestroyed,3.145
dx_cbc_ru2_combat_location_resp_van,3.115
dx_cbc_ru2_combat_location_resp_window,2.855
dx_cbc_ru2_contact_clock_1,2.045
dx_cbc_ru2_contact_clock_10,2.075
dx_cbc_ru2_contact_clock_11,2.23
dx_cbc_ru2_contact_clock_12,2.395
dx_cbc_ru2_contact_clock_2,2.05
dx_cbc_ru2_contact_clock_3,1.755
dx_cbc_ru2_contact_clock_4,2.095
dx_cbc_ru2_contact_clock_5,2.98
dx_cbc_ru2_contact_clock_6,2.285
dx_cbc_ru2_contact_clock_7,2.185
dx_cbc_ru2_contact_clock_8,2.785
dx_cbc_ru2_contact_clock_9,1.805
dx_cbc_ru2_contact_dist_10,3.01
dx_cbc_ru2_contact_dist_100,3.445
dx_cbc_ru2_contact_dist_20,3.185
dx_cbc_ru2_contact_dist_30,3.085
dx_cbc_ru2_contact_dist_40,3.14
dx_cbc_ru2_contact_dist_50,3.11
dx_cbc_ru2_contact_dist_60,3.255
dx_cbc_ru2_contact_dist_70,3.315
dx_cbc_ru2_contact_dist_80,3.08
dx_cbc_ru2_contact_dist_90,3.195
dx_cbc_ru2_contact_elev_20,3.305
dx_cbc_ru2_contact_elev_30,3.685
dx_cbc_ru2_contact_elev_40,3.78
dx_cbc_ru2_contact_elev_50,3.79
dx_cbc_ru2_contact_elev_60,3.825
dx_cbc_ru2_exposed_acquired,1.59
dx_cbc_ru2_exposed_breaking,2.06
dx_cbc_ru2_exposed_movement,2.95
dx_cbc_ru2_exposed_movement_group,2.96
dx_cbc_ru2_exposed_open,1.725
dx_cbc_ru2_inform_flashbang,1.9
dx_cbc_ru2_inform_grenade,1.865
dx_cbc_ru2_inform_incoming_flashbang,1.765
dx_cbc_ru2_inform_incoming_grenade,1.355
dx_cbc_ru2_inform_incoming_helicopter,2.48
dx_cbc_ru2_inform_incoming_molotov,4.155
dx_cbc_ru2_inform_incoming_rpg,1.325
dx_cbc_ru2_inform_incoming_tank,1.655
dx_cbc_ru2_inform_killfirm_helicopter,2.52
dx_cbc_ru2_inform_killfirm_soldier,1.48
dx_cbc_ru2_inform_killfirm_tank,2.07
dx_cbc_ru2_inform_molotov,1.815
dx_cbc_ru2_inform_reloading,2.86
dx_cbc_ru2_order_coverme,1.725
dx_cbc_ru2_order_grenade,1.74
dx_cbc_ru2_order_move_combat,1.49
dx_cbc_ru2_order_move_noncombat,1.27
dx_cbc_ru2_order_suppress,2.395
dx_cbc_ru2_reaction_casualty,1.68
dx_cbc_ru2_reaction_hostile_burst,1.96
dx_cbc_ru2_reaction_hostile_burst,1.79
dx_cbc_ru2_reaction_hostile_burst,1.73
dx_cbc_ru2_response_ack_affirm,2.055
dx_cbc_ru2_response_check_fire,2.635
dx_cbc_ru2_response_threat_affirm,2.445
dx_cbc_ru2_response_threat_neg,1.985
dx_cbc_ru2_target_clock_1,2.045
dx_cbc_ru2_target_clock_10,2.56
dx_cbc_ru2_target_clock_11,2.68
dx_cbc_ru2_target_clock_12,2.155
dx_cbc_ru2_target_clock_2,2.535
dx_cbc_ru2_target_clock_3,2.05
dx_cbc_ru2_target_clock_4,2.58
dx_cbc_ru2_target_clock_5,2.66
dx_cbc_ru2_target_clock_6,2.045
dx_cbc_ru2_target_clock_7,2.665
dx_cbc_ru2_target_clock_8,2.5
dx_cbc_ru2_target_clock_9,2.1
dx_cbc_ru2_target_clock_high_1,3.345
dx_cbc_ru2_target_clock_high_10,3.265
dx_cbc_ru2_target_clock_high_11,2.98
dx_cbc_ru2_target_clock_high_12,3.1
dx_cbc_ru2_target_clock_high_2,3.9
dx_cbc_ru2_target_clock_high_3,3.46
dx_cbc_ru2_target_clock_high_4,3.305
dx_cbc_ru2_target_clock_high_5,3.515
dx_cbc_ru2_target_clock_high_6,3.47
dx_cbc_ru2_target_clock_high_7,3.64
dx_cbc_ru2_target_clock_high_8,3.32
dx_cbc_ru2_target_clock_high_9,3.54
dx_cbc_ru2_vehicle_incoming_helicopter,1.683
dx_cbc_ru2_vehicle_incoming_tank,1.084
dx_cbc_ru2_vehicle_killfirm_helicopter,1.884
dx_cbc_ru2_vehicle_killfirm_tank,1.049
dx_cbc_ru3_combat_concat_center,1.685
dx_cbc_ru3_combat_concat_clock_1,1.87
dx_cbc_ru3_combat_concat_clock_10,1.92
dx_cbc_ru3_combat_concat_clock_11,2.045
dx_cbc_ru3_combat_concat_clock_12,1.33
dx_cbc_ru3_combat_concat_clock_2,1.905
dx_cbc_ru3_combat_concat_clock_3,1.225
dx_cbc_ru3_combat_concat_clock_4,1.935
dx_cbc_ru3_combat_concat_clock_5,2.005
dx_cbc_ru3_combat_concat_clock_6,1.22
dx_cbc_ru3_combat_concat_clock_7,2.035
dx_cbc_ru3_combat_concat_clock_8,1.86
dx_cbc_ru3_combat_concat_clock_9,1.27
dx_cbc_ru3_combat_concat_compass_e,1.485
dx_cbc_ru3_combat_concat_compass_n,1.575
dx_cbc_ru3_combat_concat_compass_ne,1.73
dx_cbc_ru3_combat_concat_compass_nw,1.825
dx_cbc_ru3_combat_concat_compass_s,1.645
dx_cbc_ru3_combat_concat_compass_se,1.865
dx_cbc_ru3_combat_concat_compass_sw,1.88
dx_cbc_ru3_combat_concat_compass_w,1.555
dx_cbc_ru3_combat_concat_dist_10,1.795
dx_cbc_ru3_combat_concat_dist_100,2.275
dx_cbc_ru3_combat_concat_dist_20,2.01
dx_cbc_ru3_combat_concat_dist_30,2.045
dx_cbc_ru3_combat_concat_dist_40,2.04
dx_cbc_ru3_combat_concat_dist_50,2.05
dx_cbc_ru3_combat_concat_dist_60,2.21
dx_cbc_ru3_combat_concat_dist_70,2.19
dx_cbc_ru3_combat_concat_dist_80,2.045
dx_cbc_ru3_combat_concat_dist_90,1.925
dx_cbc_ru3_combat_concat_elev_20,2.25
dx_cbc_ru3_combat_concat_elev_30,2.18
dx_cbc_ru3_combat_concat_elev_40,2.2
dx_cbc_ru3_combat_concat_elev_50,1.985
dx_cbc_ru3_combat_concat_elev_60,2.24
dx_cbc_ru3_combat_concat_left,1.525
dx_cbc_ru3_combat_concat_right,1.46
dx_cbc_ru3_combat_concat_target,1.36
dx_cbc_ru3_combat_location_callout_1stfloor,2.17
dx_cbc_ru3_combat_location_callout_2ndfloor,3.32
dx_cbc_ru3_combat_location_callout_3rdfloor,2.03
dx_cbc_ru3_combat_location_callout_balcony,2.05
dx_cbc_ru3_combat_location_callout_barrel,2.025
dx_cbc_ru3_combat_location_callout_barrels,2.5
dx_cbc_ru3_combat_location_callout_barrier,2.41
dx_cbc_ru3_combat_location_callout_barrierconcrete,2.895
dx_cbc_ru3_combat_location_callout_bathroom,2.26
dx_cbc_ru3_combat_location_callout_bed,1.83
dx_cbc_ru3_combat_location_callout_bedroom,1.86
dx_cbc_ru3_combat_location_callout_btwnbuildings,2.795
dx_cbc_ru3_combat_location_callout_building,2.24
dx_cbc_ru3_combat_location_callout_bus,3.195
dx_cbc_ru3_combat_location_callout_bushes,2.445
dx_cbc_ru3_combat_location_callout_car,2.405
dx_cbc_ru3_combat_location_callout_carblack,2.475
dx_cbc_ru3_combat_location_callout_carblue,3.52
dx_cbc_ru3_combat_location_callout_cardestroyed,2.71
dx_cbc_ru3_combat_location_callout_cargreen,2.56
dx_cbc_ru3_combat_location_callout_cargrey,2.555
dx_cbc_ru3_combat_location_callout_carpolice,2.33
dx_cbc_ru3_combat_location_callout_carred,2.54
dx_cbc_ru3_combat_location_callout_carsilver,2.17
dx_cbc_ru3_combat_location_callout_carwhite,3.57
dx_cbc_ru3_combat_location_callout_catwalk,3.375
dx_cbc_ru3_combat_location_callout_chair,2.14
dx_cbc_ru3_combat_location_callout_couch,1.69
dx_cbc_ru3_combat_location_callout_courtyard,3.06
dx_cbc_ru3_combat_location_callout_crate,2.385
dx_cbc_ru3_combat_location_callout_crates,1.955
dx_cbc_ru3_combat_location_callout_desk,2.115
dx_cbc_ru3_combat_location_callout_diningroom,2.07
dx_cbc_ru3_combat_location_callout_doorway,2.255
dx_cbc_ru3_combat_location_callout_dumpster,2.48
dx_cbc_ru3_combat_location_callout_entrance,2.215
dx_cbc_ru3_combat_location_callout_exterior,2.26
dx_cbc_ru3_combat_location_callout_field,1.97
dx_cbc_ru3_combat_location_callout_grass,1.785
dx_cbc_ru3_combat_location_callout_hallway,1.89
dx_cbc_ru3_combat_location_callout_house,2.45
dx_cbc_ru3_combat_location_callout_interior,2.235
dx_cbc_ru3_combat_location_callout_kitchen,1.7
dx_cbc_ru3_combat_location_callout_patio,2.06
dx_cbc_ru3_combat_location_callout_pickup,2.76
dx_cbc_ru3_combat_location_callout_pillar,2.395
dx_cbc_ru3_combat_location_callout_planter,2.155
dx_cbc_ru3_combat_location_callout_railing,1.825
dx_cbc_ru3_combat_location_callout_road,2.235
dx_cbc_ru3_combat_location_callout_roof,1.82
dx_cbc_ru3_combat_location_callout_rubble,2.36
dx_cbc_ru3_combat_location_callout_sandbags,2.41
dx_cbc_ru3_combat_location_callout_sidewalk,2.02
dx_cbc_ru3_combat_location_callout_stairs,1.965
dx_cbc_ru3_combat_location_callout_street,2.22
dx_cbc_ru3_combat_location_callout_table,2.2
dx_cbc_ru3_combat_location_callout_trash,2.825
dx_cbc_ru3_combat_location_callout_trashcan,2.575
dx_cbc_ru3_combat_location_callout_tree,2.07
dx_cbc_ru3_combat_location_callout_trees,2.555
dx_cbc_ru3_combat_location_callout_truck,2.33
dx_cbc_ru3_combat_location_callout_truckdestroyed,2.665
dx_cbc_ru3_combat_location_callout_van,2.195
dx_cbc_ru3_combat_location_callout_window,1.79
dx_cbc_ru3_combat_location_concat_1stfloor,1.755
dx_cbc_ru3_combat_location_concat_2ndfloor,1.8
dx_cbc_ru3_combat_location_concat_3rdfloor,2.21
dx_cbc_ru3_combat_location_concat_balcony,1.7
dx_cbc_ru3_combat_location_concat_barrels,1.89
dx_cbc_ru3_combat_location_concat_barrier,1.685
dx_cbc_ru3_combat_location_concat_barrierconcrete,2.32
dx_cbc_ru3_combat_location_concat_bathroom,1.81
dx_cbc_ru3_combat_location_concat_bed,1.585
dx_cbc_ru3_combat_location_concat_bedroom,1.74
dx_cbc_ru3_combat_location_concat_building,1.64
dx_cbc_ru3_combat_location_concat_bus,1.625
dx_cbc_ru3_combat_location_concat_bushes,1.685
dx_cbc_ru3_combat_location_concat_car,1.51
dx_cbc_ru3_combat_location_concat_carblack,1.655
dx_cbc_ru3_combat_location_concat_carblue,1.68
dx_cbc_ru3_combat_location_concat_cardestroyed,2.165
dx_cbc_ru3_combat_location_concat_cargreen,1.93
dx_cbc_ru3_combat_location_concat_cargrey,1.72
dx_cbc_ru3_combat_location_concat_carred,1.845
dx_cbc_ru3_combat_location_concat_carsilver,1.92
dx_cbc_ru3_combat_location_concat_carwhite,1.92
dx_cbc_ru3_combat_location_concat_catwalk,1.74
dx_cbc_ru3_combat_location_concat_chair,1.625
dx_cbc_ru3_combat_location_concat_couch,1.62
dx_cbc_ru3_combat_location_concat_courtyard,1.795
dx_cbc_ru3_combat_location_concat_crates,1.67
dx_cbc_ru3_combat_location_concat_desk,1.63
dx_cbc_ru3_combat_location_concat_diningroom,1.835
dx_cbc_ru3_combat_location_concat_doorway,1.7
dx_cbc_ru3_combat_location_concat_dumpster,1.685
dx_cbc_ru3_combat_location_concat_grass,1.485
dx_cbc_ru3_combat_location_concat_hallway,1.665
dx_cbc_ru3_combat_location_concat_kitchen,1.595
dx_cbc_ru3_combat_location_concat_pickup,2.15
dx_cbc_ru3_combat_location_concat_pillar,1.535
dx_cbc_ru3_combat_location_concat_planter,1.74
dx_cbc_ru3_combat_location_concat_railing,1.695
dx_cbc_ru3_combat_location_concat_road,1.5
dx_cbc_ru3_combat_location_concat_roof,1.45
dx_cbc_ru3_combat_location_concat_sidewalk,1.89
dx_cbc_ru3_combat_location_concat_stairs,1.695
dx_cbc_ru3_combat_location_concat_street,1.61
dx_cbc_ru3_combat_location_concat_table,1.66
dx_cbc_ru3_combat_location_concat_trash,1.695
dx_cbc_ru3_combat_location_concat_trashcan,1.99
dx_cbc_ru3_combat_location_concat_tree,1.545
dx_cbc_ru3_combat_location_concat_trees,1.69
dx_cbc_ru3_combat_location_concat_truck,1.57
dx_cbc_ru3_combat_location_concat_truckdestroyed,2.09
dx_cbc_ru3_combat_location_concat_van,1.62
dx_cbc_ru3_combat_location_concat_window,1.52
dx_cbc_ru3_combat_location_resp_1stfloor,3.25
dx_cbc_ru3_combat_location_resp_2ndfloor,3.045
dx_cbc_ru3_combat_location_resp_3rdfloor,2.83
