string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,xhash32,int
item,brloot_weapon_la_kgolf_epic,weapon,3,,11326,large&la,,iw9_la_kgolf,,,iw9_la_kgolf_mp+dynamic_null_kgolf+iw9_lnchrscope_kgolf+rec_kgolf,x32#hash_14c,x32#hash_14c,icon_weapon_iw9_la_kgolf,,,,,,,,,,,,,,,,,,,,,,,,133,x32#hash_c7bbcaa8,0
item,brloot_weapon_la_mike32_epic,weapon,3,,11333,large&la,,iw9_la_mike32,,,iw9_la_mike32_mp+dynamic_null_mike32+iw9_lnchrscope_mike32+rec_mike32,x32#hash_c7c1af15,x32#hash_c7c204f2,icon_weapon_iw9_la_mike32,,,,,,,,,,,,,,,,,,,,,,,,135,x32#hash_c7bbcaa8,0
item,brloot_weapon_la_rpapa7_epic,weapon,3,,11351,large&la,,iw9_la_rpapa7,,,iw9_la_rpapa7_mp+dynamic_null_rpapa7+rec_rpapa7,x32#hash_14c,x32#hash_c7e07ad8,icon_weapon_iw9_la_rpapa7,,,,,,,,,,,,,,,,,,,,,,,,137,x32#hash_c7bbcaa8,0
item,brloot_weapon_me_knife_comm,weapon,0,,11355,small&me&noSpawn,,iw9_me_knife,,,iw9_me_knife_mp+iw9_me_knife,x32#hash_c7c1c87f,x32#hash_14c,icon_weapon_iw9_me_knife,,,,,,,,,,,,,,,,,,,,,,,,139,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike14_comm,weapon,0,,11350,large&dm,400,iw9_dm_mike14,,,iw9_dm_mike14_mp+ammo_762n+bar_dm_p18_mike14+iw9_ironsdefault_mike14+iw9_rec_mike14+mag_sn_p18+pgrip_dm_p18+stock_dm_light_p18,x32#hash_14c,x32#hash_c7c20159,hud_icon_weapon_dm_mike14,,,,,,,,,,,,,,,,,,,,,,,,141,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike14_unco,weapon,1,,11350,large&dm,400,iw9_dm_mike14,,bar_dm_heavy_p18_mike14,iw9_dm_mike14_mp+ammo_762n+bar_dm_heavy_p18_mike14+iw9_ironsdefault_mike14+iw9_rec_mike14+mag_sn_p18+pgrip_dm_p18+stock_dm_light_p18,x32#hash_14c,x32#hash_c7c20159,hud_icon_weapon_dm_mike14,,,,,,,,,,,,,,,,,,,,,,,,142,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike14_rare,weapon,2,,11350,large&dm,400,iw9_dm_mike14,,grip_angled05+stock_dm_tac_p18_mike14,iw9_dm_mike14_mp+ammo_762n+bar_dm_p18_mike14+grip_angled05+iw9_ironsdefault_mike14+iw9_rec_mike14+mag_sn_p18+pgrip_dm_p18+stock_dm_tac_p18_mike14,x32#hash_14c,x32#hash_c7c20159,hud_icon_weapon_dm_mike14,,,,,,,,,,,,,,,,,,,,,,,,143,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike14_epic,weapon,3,,11350,large&dm,400,iw9_dm_mike14,,flash_br_01+fourx02+laserbox_ads01,iw9_dm_mike14_mp+ammo_762n+bar_dm_p18_mike14+flash_br_01+fourx02+iw9_rec_mike14+laserbox_ads01+mag_sn_p18+pgrip_dm_p18+stock_dm_light_p18,x32#hash_14c,x32#hash_c7c20159,hud_icon_weapon_dm_mike14,,,,,,,,,,,,,,,,,,,,,,,,144,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike14_lege,weapon,4,,11350,large&thermal&dm,400,iw9_dm_mike14,,flash_br_03+fourxtherm01+grip_angled13+mag_sn_large_p18+stock_dm_tac_p18_mike14,iw9_dm_mike14_mp+ammo_762n+bar_dm_p18_mike14+flash_br_03+fourxtherm01+grip_angled13+iw9_rec_mike14+mag_sn_large_p18+pgrip_dm_p18+stock_dm_tac_p18_mike14,x32#hash_14c,x32#hash_c7c20159,hud_icon_weapon_dm_mike14,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,145,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike24_comm,weapon,0,,11330,large&noSpawn&dm,400,iw9_dm_mike24,,,iw9_dm_mike24_mp+ammo_762n+bar_dm_p20_mike24+bolt_p20+ironsdefault_mike24+mag_dm_p20_mike24+rec_mike24+stockr_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_mike24,,,,,,,,,,,,,,,,,,,,,,,,147,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike24_unco,weapon,1,,11330,large&noSpawn&dm,400,iw9_dm_mike24,,bar_dm_light_p20_mike24,iw9_dm_mike24_mp+ammo_762n+bar_dm_light_p20_mike24+bolt_p20+ironsdefault_mike24+mag_dm_p20_mike24+rec_mike24+stockr_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_mike24,,,,,,,,,,,,,,,,,,,,,,,,148,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike24_rare,weapon,2,,11330,large&surpressed&noSpawn&dm,400,iw9_dm_mike24,,flash_br_01+laserbox_ads01,iw9_dm_mike24_mp+ammo_762n+bar_dm_p20_mike24+bolt_p20+flash_br_01+ironsdefault_mike24+laserbox_ads01+mag_dm_p20_mike24+rec_mike24+stockr_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_mike24,,,,,,,,,,,,,,,,,,,,,,,,149,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike24_epic,weapon,3,,11330,large&dm,400,iw9_dm_mike24,,bar_dm_light_p20_mike24+bolt_lgt_p20+dmscope01,iw9_dm_mike24_mp+ammo_762n+bar_dm_light_p20_mike24+bolt_lgt_p20+dmscope01+mag_dm_p20_mike24+rec_mike24+stockr_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_mike24,,,,,,,,,,,,,,,,,,,,,,,,150,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_mike24_lege,weapon,4,,11330,large&surpressed&dm,400,iw9_dm_mike24,,ammo_762n_ap+barsil_dm_p20_mike24+bolt_hvy_p20+dmscope02+stockr_dm_heavy_p20,iw9_dm_mike24_mp+ammo_762n_ap+barsil_dm_p20_mike24+bolt_hvy_p20+dmscope02+mag_dm_p20_mike24+rec_mike24+stockr_dm_heavy_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_mike24,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,151,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_pgolf1_comm,weapon,0,,11349,large&dm,400,iw9_dm_pgolf1,,,iw9_dm_pgolf1_mp+ammo_762n+bar_sn_p02+ironsdefault_pgolf1+mag_sn_p02_pgolf1+pgrip_dm_snp_p02+rec_pgolf1+stock_sn_p02_pgolf1,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_pgolf1,,,,,,,,,,,,,,,,,,,,,,,,153,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_pgolf1_unco,weapon,1,,11349,large&dm,400,iw9_dm_pgolf1,,stock_ar_p02_pgolf1,iw9_dm_pgolf1_mp+ammo_762n+bar_sn_p02+ironsdefault_pgolf1+mag_sn_p02_pgolf1+pgrip_dm_snp_p02+rec_pgolf1+stock_ar_p02_pgolf1,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_pgolf1,,,,,,,,,,,,,,,,,,,,,,,,154,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_pgolf1_rare,weapon,2,,11349,large&dm,400,iw9_dm_pgolf1,,mag_sn_large_p02_pgolf1+stock_ar_p02_pgolf1,iw9_dm_pgolf1_mp+ammo_762n+bar_sn_p02+ironsdefault_pgolf1+mag_sn_large_p02_pgolf1+pgrip_dm_snp_p02+rec_pgolf1+stock_ar_p02_pgolf1,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_pgolf1,,,,,,,,,,,,,,,,,,,,,,,,155,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_pgolf1_epic,weapon,3,,11349,large&dm,400,iw9_dm_pgolf1,,grip_vert04+mag_sn_large_p02_pgolf1+stock_ar_p02_pgolf1,iw9_dm_pgolf1_mp+ammo_762n+bar_sn_p02+grip_vert04+ironsdefault_pgolf1+mag_sn_large_p02_pgolf1+pgrip_dm_snp_p02+rec_pgolf1+stock_ar_p02_pgolf1,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_pgolf1,,,,,,,,,,,,,,,,,,,,,,,,156,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_pgolf1_lege,weapon,4,,11349,large&dm,400,iw9_dm_pgolf1,,arscope_vz01+comp_br_06+grip_vert04+mag_sn_large_p02_pgolf1+stock_ar_p02_pgolf1,iw9_dm_pgolf1_mp+ammo_762n+arscope_vz01+bar_sn_p02+comp_br_06+grip_vert04+mag_sn_large_p02_pgolf1+pgrip_dm_snp_p02+rec_pgolf1+stock_ar_p02_pgolf1,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_pgolf1,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,157,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sa700_comm,weapon,0,,11316,large&dm&noSpawn,400,iw9_dm_sa700,,,iw9_dm_sa700_mp+ammo_300wm+bar_dm_short_p20_sa700+bolt_p20+ironsdefault_sa700+mag_dm_large_p20_sa700+pgrip_tac_p20+rec_sa700+stock_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_sa700,,,,,,,,,,,,,,,,,,,,,,,,159,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sa700_unco,weapon,1,,11316,large&dm&noSpawn,400,iw9_dm_sa700,,laserbox_ads01,iw9_dm_sa700_mp+ammo_300wm+bar_dm_short_p20_sa700+bolt_p20+ironsdefault_sa700+laserbox_ads01+mag_dm_large_p20_sa700+pgrip_tac_p20+rec_sa700+stock_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_sa700,,,,,,,,,,,,,,,,,,,,,,,,160,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sa700_rare,weapon,2,,11316,large&dm&noSpawn,400,iw9_dm_sa700,,flash_br_02+reflex01_tall,iw9_dm_sa700_mp+ammo_300wm+bar_dm_short_p20_sa700+bolt_p20+flash_br_02+mag_dm_large_p20_sa700+pgrip_tac_p20+rec_sa700+reflex01_tall+stock_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_sa700,,,,,,,,,,,,,,,,,,,,,,,,161,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sa700_epic,weapon,3,,11316,large&dm,400,iw9_dm_sa700,,ammo_308w_ap+fourx05+stock_dm_tactical_p20,iw9_dm_sa700_mp+ammo_308w_ap+bar_dm_short_p20_sa700+bolt_p20+fourx05+mag_dm_large_p20_sa700+pgrip_tac_p20+rec_sa700+stock_dm_tactical_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_sa700,,,,,,,,,,,,,,,,,,,,,,,,162,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sa700_lege,weapon,4,,11316,large&dm,400,iw9_dm_sa700,,flash_br_01+fourx02+laserbox_ads03+mag_dm_p20_sa700+pgrip_ass_p20,iw9_dm_sa700_mp+ammo_300wm+bar_dm_short_p20_sa700+bolt_p20+flash_br_01+fourx02+laserbox_ads03+mag_dm_p20_sa700+pgrip_ass_p20+rec_sa700+stock_dm_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_dm_sa700,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,163,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sbeta_comm,weapon,0,,11329,large&dm,400,iw9_dm_sbeta,,,iw9_dm_sbeta_mp+ammo_45gvt+bar_dm_p19+guard_p19+iw9_ironsdefault_sbeta+iw9_rec_sbeta+lever_p19+stockr_dm_p19+tube_6_45gvt,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_weapon_dm_sbeta,,,,,,,,,,,,,,,,,,,,,,,,165,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sbeta_unco,weapon,1,,11329,large&dm,400,iw9_dm_sbeta,,stockr_dm_light_p19,iw9_dm_sbeta_mp+ammo_45gvt+bar_dm_p19+guard_p19+iw9_ironsdefault_sbeta+iw9_rec_sbeta+lever_p19+stockr_dm_light_p19+tube_6_45gvt,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_weapon_dm_sbeta,,,,,,,,,,,,,,,,,,,,,,,,166,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sbeta_rare,weapon,2,,11329,large&dm,400,iw9_dm_sbeta,,lasercyl_ads02+lever_light_p19,iw9_dm_sbeta_mp+ammo_45gvt+bar_dm_p19+guard_p19+iw9_ironsdefault_sbeta+iw9_rec_sbeta+lasercyl_ads02+lever_light_p19+stockr_dm_p19+tube_6_45gvt,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_weapon_dm_sbeta,,,,,,,,,,,,,,,,,,,,,,,,167,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sbeta_epic,weapon,3,,11329,large&dm,400,iw9_dm_sbeta,,comb_tactical_p19+flash_dm_02+fourx01,iw9_dm_sbeta_mp+ammo_45gvt+bar_dm_p19+comb_tactical_p19+flash_dm_02+fourx01+guard_p19+iw9_rec_sbeta+lever_p19+stockr_dm_p19+tube_6_45gvt,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_weapon_dm_sbeta,,,,,,,,,,,,,,,,,,,,,,,,168,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_sbeta_lege,weapon,4,,11329,large&surpressed&dm,400,iw9_dm_sbeta,,bar_dm_hvylong_p19+fourx04+lasercyl_ads03+lever_heavy_p19+silencer04_dm,iw9_dm_sbeta_mp+ammo_45gvt+bar_dm_hvylong_p19+fourx04+guard_p19+iw9_rec_sbeta+lasercyl_ads03+lever_heavy_p19+silencer04_dm+stockr_dm_p19+tube_6_45gvt,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_weapon_dm_sbeta,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,169,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_scromeo_comm,weapon,0,,11312,large&dm&noSpawn,400,iw9_dm_scromeo,,,iw9_dm_scromeo_mp+ammo_65cm+bar_sn_p05+ironsdefault_scromeo+mag_sn_p05+pgrip_p05+rec_scromeo+stock_sn_p05_scromeo,x32#hash_14c,x32#hash_c7c202ed,icon_weapon_sn_mike14,,,,,,,,,,,,,,,,,,,,,,,,171,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_scromeo_unco,weapon,1,,11312,large&dm&noSpawn,400,iw9_dm_scromeo,,bar_sn_long_p05,iw9_dm_scromeo_mp+ammo_65cm+bar_sn_long_p05+ironsdefault_scromeo+mag_sn_p05+pgrip_p05+rec_scromeo+stock_sn_p05_scromeo,x32#hash_14c,x32#hash_c7c202ed,icon_weapon_sn_mike14,,,,,,,,,,,,,,,,,,,,,,,,172,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_scromeo_rare,weapon,2,,11312,large&dm&noSpawn,400,iw9_dm_scromeo,,grip_angled03+pgrip_ass_p05,iw9_dm_scromeo_mp+ammo_65cm+bar_sn_p05+grip_angled03+ironsdefault_scromeo+mag_sn_p05+pgrip_ass_p05+rec_scromeo+stock_sn_p05_scromeo,x32#hash_14c,x32#hash_c7c202ed,icon_weapon_sn_mike14,,,,,,,,,,,,,,,,,,,,,,,,173,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_scromeo_epic,weapon,3,,11312,large&dm&noSpawn,400,iw9_dm_scromeo,,comp_br_03+fourx05+laserbox_ads03,iw9_dm_scromeo_mp+ammo_65cm+bar_sn_p05+comp_br_03+fourx05+laserbox_ads03+mag_sn_p05+pgrip_p05+rec_scromeo+stock_sn_p05_scromeo,x32#hash_14c,x32#hash_c7c202ed,icon_weapon_sn_mike14,,,,,,,,,,,,,,,,,,,,,,,,174,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_scromeo_lege,weapon,4,,11312,large&thermal&dm&noSpawn,400,iw9_dm_scromeo,,ammo_65c_hv+dmscope_therm01+flash_br_02+mag_sn_large_p05+stock_ar_heavy_p05_scromeo,iw9_dm_scromeo_mp+ammo_65c_hv+bar_sn_p05+dmscope_therm01+flash_br_02+mag_sn_large_p05+pgrip_p05+rec_scromeo+stock_ar_heavy_p05_scromeo,x32#hash_14c,x32#hash_c7c202ed,icon_weapon_sn_mike14,,,,,,,,,,,,,,,,,,,,,brightGold,,,175,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_la700_comm,weapon,0,,11348,large&thermal&noSpawn&dm,400,iw9_dm_la700,,,iw9_dm_la700_mp+ammo_300wm+bar_sn_p20_la700+bolt_p20+mag_sn_p20+mike24_scope+rec_la700+stockr_sn_heavy_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_sn_la700,,,,,,,,,,,,,,,,,,,,,,,,177,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_la700_unco,weapon,1,,11348,large&thermal&noSpawn&dm,400,iw9_dm_la700,,comb_tac_p20,iw9_dm_la700_mp+ammo_300wm+bar_sn_p20_la700+bolt_p20+comb_tac_p20+mag_sn_p20+mike24_scope+rec_la700+stockr_sn_heavy_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_sn_la700,,,,,,,,,,,,,,,,,,,,,,,,178,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_la700_rare,weapon,2,,11348,large&thermal&noSpawn&dm,400,iw9_dm_la700,,bipod01+stockr_sn_tactical_p20,iw9_dm_la700_mp+ammo_300wm+bar_sn_p20_la700+bipod01+bolt_p20+mag_sn_p20+mike24_scope+rec_la700+stockr_sn_tactical_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_sn_la700,,,,,,,,,,,,,,,,,,,,,,,,179,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_la700_epic,weapon,3,,11348,large&noSpawn&dm,400,iw9_dm_la700,,bar_sn_light_p20_la700+bipod02+flash_dm_02,iw9_dm_la700_mp+ammo_300wm+bar_sn_light_p20_la700+bipod02+bolt_p20+flash_dm_02+mag_sn_p20+mike24_scope+rec_la700+stockr_sn_heavy_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_sn_la700,,,,,,,,,,,,,,,,,,,,,,,,180,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_la700_lege,weapon,4,,11348,large&surpressed&noSpawn&dm,400,iw9_dm_la700,,bolt_lgt_p20+dmscope02+silencer03_dm+stockr_sn_tactical_p20+xmag_sn_p20,iw9_dm_la700_mp+ammo_300wm+bar_sn_p20_la700+bolt_lgt_p20+dmscope02+rec_la700+silencer03_dm+stockr_sn_tactical_p20+xmag_sn_p20,x32#hash_14c,x32#hash_14c,hud_icon_weapon_sn_la700,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,181,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_xmike2010_comm,weapon,0,,11340,large&dm,400,iw9_dm_xmike2010,,,iw9_dm_xmike2010_mp+ammo_300wm+bar_sn_light_p20_xmike2010+bolt_p20+mag_sn_p20+mike24_scope+pgrip_aim_p20+rec_xmike2010+stock_sn_p20,x32#hash_14c,x32#hash_c7fa4100,hud_icon_weapon_cheytac,,,,,,,,,,,,,,,,,,,,,,,,183,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_xmike2010_unco,weapon,1,,11340,large&dm,400,iw9_dm_xmike2010,,pgrip_ass_p20,iw9_dm_xmike2010_mp+ammo_300wm+bar_sn_light_p20_xmike2010+bolt_p20+mag_sn_p20+mike24_scope+pgrip_ass_p20+rec_xmike2010+stock_sn_p20,x32#hash_14c,x32#hash_c7fa4100,hud_icon_weapon_cheytac,,,,,,,,,,,,,,,,,,,,,,,,184,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_xmike2010_rare,weapon,2,,11340,large&dm,400,iw9_dm_xmike2010,,comp_dm_01+stock_sn_tactical_p20,iw9_dm_xmike2010_mp+ammo_300wm+bar_sn_light_p20_xmike2010+bolt_p20+comp_dm_01+mag_sn_p20+mike24_scope+pgrip_aim_p20+rec_xmike2010+stock_sn_tactical_p20,x32#hash_14c,x32#hash_c7fa4100,hud_icon_weapon_cheytac,,,,,,,,,,,,,,,,,,,,,,,,185,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_xmike2010_epic,weapon,3,,11340,large&dm,400,iw9_dm_xmike2010,,ammo_300wm_ap+bar_sn_p20_xmike2010+laserbox_ads01,iw9_dm_xmike2010_mp+ammo_300wm_ap+bar_sn_p20_xmike2010+bolt_p20+laserbox_ads01+mag_sn_p20+mike24_scope+pgrip_aim_p20+rec_xmike2010+stock_sn_p20,x32#hash_14c,x32#hash_c7fa4100,hud_icon_weapon_cheytac,,,,,,,,,,,,,,,,,,,,,,,,186,x32#hash_c7bbcaa8,0
item,brloot_weapon_dm_xmike2010_lege,weapon,4,,11340,large&dm,400,iw9_dm_xmike2010,,bipod02+bolt_hvy_p20+flash_dm_04+pgrip_tac_p20+xmag_sn_p20,iw9_dm_xmike2010_mp+ammo_300wm+bar_sn_light_p20_xmike2010+bipod02+bolt_hvy_p20+flash_dm_04+mike24_scope+pgrip_tac_p20+rec_xmike2010+stock_sn_p20+xmag_sn_p20,x32#hash_14c,x32#hash_c7fa4100,hud_icon_weapon_cheytac,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,187,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_limax_comm,weapon,0,,11358,large&sn,400,iw9_sn_limax,,,iw9_sn_limax_mp+ammo_50b+bar_sn_p22+limax_snprscope+mag_sn_p22+pgrip_p22+rec_limax+stock_sn_p22,x32#hash_c7c1b181,x32#hash_14c,hud_icon_weapon_sn_limax,,,,,,,,,,,,,,,,,,,,,,,,189,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_limax_unco,weapon,1,,11358,large&sn,400,iw9_sn_limax,,stock_sn_light_p22,iw9_sn_limax_mp+ammo_50b+bar_sn_p22+limax_snprscope+mag_sn_p22+pgrip_p22+rec_limax+stock_sn_light_p22,x32#hash_c7c1b181,x32#hash_14c,hud_icon_weapon_sn_limax,,,,,,,,,,,,,,,,,,,,,,,,190,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_limax_rare,weapon,2,,11358,large&sn,400,iw9_sn_limax,,grip_angled07+laserbox_ads02,iw9_sn_limax_mp+ammo_50b+bar_sn_p22+grip_angled07+laserbox_ads02+limax_snprscope+mag_sn_p22+pgrip_p22+rec_limax+stock_sn_p22,x32#hash_c7c1b181,x32#hash_14c,hud_icon_weapon_sn_limax,,,,,,,,,,,,,,,,,,,,,,,,191,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_limax_epic,weapon,3,,11358,large&sn,400,iw9_sn_limax,,ammo_50b_db+bar_sn_heavy_p22+flash_sn_02,iw9_sn_limax_mp+ammo_50b_db+bar_sn_heavy_p22+flash_sn_02+limax_snprscope+mag_sn_p22+pgrip_p22+rec_limax+stock_sn_p22,x32#hash_c7c1b181,x32#hash_14c,hud_icon_weapon_sn_limax,,,,,,,,,,,,,,,,,,,,,,,,192,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_limax_lege,weapon,4,,11358,large&sn,400,iw9_sn_limax,,bar_sn_light_p22+bipod01+laserbox_ads02+pgrip_aim_p22+stock_sn_light_p22,iw9_sn_limax_mp+ammo_50b+bar_sn_light_p22+bipod01+laserbox_ads02+limax_snprscope+mag_sn_p22+pgrip_aim_p22+rec_limax+stock_sn_light_p22,x32#hash_c7c1b181,x32#hash_14c,hud_icon_weapon_sn_limax,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,193,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_mromeo_comm,weapon,0,,11317,large&sn&noSpawn,400,iw9_sn_mromeo,,,iw9_sn_mromeo_mp+ammo_300nm+bar_sn_p21+bolt_p21+mag_sn_p21+pgrip_p21+rec_mromeo+snprscope_mromeo+stock_sn_p21,x32#hash_c7c1b181,x32#hash_c7e04d3c,hud_icon_weapon_sn_mromeo,,,,,,,,,,,,,,,,,,,,,,,,195,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_mromeo_unco,weapon,1,,11317,large&sn&noSpawn,400,iw9_sn_mromeo,,stock_sn_heavy_p21,iw9_sn_mromeo_mp+ammo_300nm+bar_sn_p21+bolt_p21+mag_sn_p21+pgrip_p21+rec_mromeo+snprscope_mromeo+stock_sn_heavy_p21,x32#hash_c7c1b181,x32#hash_c7e04d3c,hud_icon_weapon_sn_mromeo,,,,,,,,,,,,,,,,,,,,,,,,196,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_mromeo_rare,weapon,2,,11317,large&sn&noSpawn,400,iw9_sn_mromeo,,bipod02+comp_dm_02,iw9_sn_mromeo_mp+ammo_300nm+bar_sn_p21+bipod02+bolt_p21+comp_dm_02+mag_sn_p21+pgrip_p21+rec_mromeo+snprscope_mromeo+stock_sn_p21,x32#hash_c7c1b181,x32#hash_c7e04d3c,hud_icon_weapon_sn_mromeo,,,,,,,,,,,,,,,,,,,,,,,,197,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_mromeo_epic,weapon,3,,11317,large&sn,400,iw9_sn_mromeo,,bar_sn_long_p21+bolt_hvy_p21+pgrip_tac_p21,iw9_sn_mromeo_mp+ammo_300nm+bar_sn_long_p21+bolt_hvy_p21+mag_sn_p21+pgrip_tac_p21+rec_mromeo+snprscope_mromeo+stock_sn_p21,x32#hash_c7c1b181,x32#hash_c7e04d3c,hud_icon_weapon_sn_mromeo,,,,,,,,,,,,,,,,,,,,,,,,198,x32#hash_c7bbcaa8,0
item,brloot_weapon_sn_mromeo_lege,weapon,4,,11317,large&surpressed&sn,400,iw9_sn_mromeo,,ammo_300nm_ap+barsil_sn_long_p21+bolt_lgt_p21+mag_sn_large_p21+stock_sn_tactical_p21,iw9_sn_mromeo_mp+ammo_300nm_ap+barsil_sn_long_p21+bolt_lgt_p21+mag_sn_large_p21+pgrip_p21+rec_mromeo+snprscope_mromeo+stock_sn_tactical_p21,x32#hash_c7c1b181,x32#hash_c7e04d3c,hud_icon_weapon_sn_mromeo,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,,,199,x32#hash_c7bbcaa8,0
item,brloot_weapon_sh_charlie725_comm,weapon,0,,11313,medium&sh&gulag,400,iw9_sh_charlie725,,,iw9_sh_charlie725_mp+ammo_12g+bar_sh_p14+guard_p14+iw9_ironsdefault_charlie725+iw9_rec_charlie725+stockr_sh_p14+tube_2_12g_charlie725,x32#hash_c7c1b158,x32#hash_14c,hud_icon_weapon_sh_charlie725,,,,,,,,,,,,,,,,,,,,,,,,201,x32#hash_c7bbcaa8,0
item,brloot_weapon_sh_charlie725_unco,weapon,1,,11313,medium&sh,400,iw9_sh_charlie725,,lasercyl_hip02,iw9_sh_charlie725_mp+ammo_12g+bar_sh_p14+guard_p14+iw9_ironsdefault_charlie725+iw9_rec_charlie725+lasercyl_hip02+stockr_sh_p14+tube_2_12g_charlie725,x32#hash_c7c1b158,x32#hash_14c,hud_icon_weapon_sh_charlie725,,,,,,,,,,,,,,,,,,,,,,,,202,x32#hash_c7bbcaa8,0
