string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
19717,iw9_sn_alpha50_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41503+42398,7500,,,,iw9_sn_alpha50_camo_mastery_dama_unlock_ob,
19784,iw9_sn_alpha50_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19315
19851,iw9_sn_alpha50_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41405+41860,10000,,,,iw9_sn_alpha50_camo_mastery_orion_unlock_ob,
19918,iw9_sn_alpha50_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19985,iw9_sn_alpha50_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43233,,,,,,19449|19583|19717|19851
21905,iw9_sn_alpha50_base_camos_ob_unlock,a&,a&,1|9|17|25,,,,,,,
18780,iw9_pi_golf17_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF17_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43970,1000,,,,iw9_pi_golf17_base_camos_ob_unlock,
18847,iw9_pi_golf17_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF17_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_KILLS_WITH_FOUR_PERKS,250,43813,1500,,,,iw9_pi_golf17_base_camos_ob_unlock,
18914,iw9_pi_golf17_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF17_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MERCENARY_KILLS,50,44045,2000,,,,iw9_pi_golf17_base_camos_ob_unlock,
18981,iw9_pi_golf17_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF17_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_HIPFIRE_KILLS,250,44116,2500,,,,iw9_pi_golf17_base_camos_ob_unlock,
19048,iw9_pi_golf17_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45492,4000,,,,iw9_pi_golf17_camo_ob_gold_unlock,
19115,iw9_pi_golf17_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18780|18847|18914|18981
19182,iw9_pi_golf17_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45573,5000,,,,iw9_pi_golf17_camo_plat_unlock_ob,
19249,iw9_pi_golf17_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19048|18717
19316,iw9_pi_golf17_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45654,7500,,,,iw9_pi_golf17_camo_dama_unlock_ob,
19383,iw9_pi_golf17_camo_dama_unlock_ob,a&,a&,2,,,,,,,19182|18713
19450,iw9_pi_golf17_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41609+42289,4000,,,,iw9_pi_golf17_camo_mastery_gold_unlock_ob,
19517,iw9_pi_golf17_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19048
19584,iw9_pi_golf17_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41703+42117,5000,,,,iw9_pi_golf17_camo_mastery_plat_unlock_ob,
19651,iw9_pi_golf17_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19182
19718,iw9_pi_golf17_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41515+42410,7500,,,,iw9_pi_golf17_camo_mastery_dama_unlock_ob,
19785,iw9_pi_golf17_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19316
19852,iw9_pi_golf17_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41417+43406,10000,,,,iw9_pi_golf17_camo_mastery_orion_unlock_ob,
19919,iw9_pi_golf17_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19986,iw9_pi_golf17_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43206,,,,,,19450|19584|19718|19852
21884,iw9_pi_golf17_base_camos_ob_unlock,a&,a&,1|7|12|18,,,,,,,
18781,iw9_pi_golf18_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF18_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43900,1000,,,,iw9_pi_golf18_base_camos_ob_unlock,
18848,iw9_pi_golf18_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF18_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,43855,1500,,,,iw9_pi_golf18_base_camos_ob_unlock,
18915,iw9_pi_golf18_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF18_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_HIPFIRE_KILLS,250,44068,2000,,,,iw9_pi_golf18_base_camos_ob_unlock,
18982,iw9_pi_golf18_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_GOLF18_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_POINT_BLANK_KILLS,250,44049,2500,,,,iw9_pi_golf18_base_camos_ob_unlock,
19049,iw9_pi_golf18_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45493,4000,,,,iw9_pi_golf18_camo_ob_gold_unlock,
19116,iw9_pi_golf18_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18781|18848|18915|18982
19183,iw9_pi_golf18_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45574,5000,,,,iw9_pi_golf18_camo_plat_unlock_ob,
19250,iw9_pi_golf18_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19049|18717
19317,iw9_pi_golf18_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45655,7500,,,,iw9_pi_golf18_camo_dama_unlock_ob,
19384,iw9_pi_golf18_camo_dama_unlock_ob,a&,a&,2,,,,,,,19183|18713
19451,iw9_pi_golf18_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41608+42288,4000,,,,iw9_pi_golf18_camo_mastery_gold_unlock_ob,
19518,iw9_pi_golf18_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19049
19585,iw9_pi_golf18_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41702+42116,5000,,,,iw9_pi_golf18_camo_mastery_plat_unlock_ob,
19652,iw9_pi_golf18_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19183
19719,iw9_pi_golf18_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41514+42409,7500,,,,iw9_pi_golf18_camo_mastery_dama_unlock_ob,
19786,iw9_pi_golf18_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19317
19853,iw9_pi_golf18_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41416+43405,10000,,,,iw9_pi_golf18_camo_mastery_orion_unlock_ob,
19920,iw9_pi_golf18_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19987,iw9_pi_golf18_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43207,,,,,,19451|19585|19719|19853
21885,iw9_pi_golf18_base_camos_ob_unlock,a&,a&,1|7|14|20,,,,,,,
18782,iw9_pi_decho_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHO_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43926,1000,,,,iw9_pi_decho_base_camos_ob_unlock,
18849,iw9_pi_decho_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHO_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_EPIC_RARITY,250,43787,1500,,,,iw9_pi_decho_base_camos_ob_unlock,
18916,iw9_pi_decho_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHO_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MANGLER_KILLS,10,44118,2000,,,,iw9_pi_decho_base_camos_ob_unlock,
18983,iw9_pi_decho_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHO_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_FIRE,250,43789,2500,,,,iw9_pi_decho_base_camos_ob_unlock,
19050,iw9_pi_decho_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45487,4000,,,,iw9_pi_decho_camo_ob_gold_unlock,
19117,iw9_pi_decho_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18782|18849|18916|18983
19184,iw9_pi_decho_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45568,5000,,,,iw9_pi_decho_camo_plat_unlock_ob,
19251,iw9_pi_decho_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19050|18717
19318,iw9_pi_decho_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45649,7500,,,,iw9_pi_decho_camo_dama_unlock_ob,
19385,iw9_pi_decho_camo_dama_unlock_ob,a&,a&,2,,,,,,,19184|18713
19452,iw9_pi_decho_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41607+42287,4000,,,,iw9_pi_decho_camo_mastery_gold_unlock_ob,
19519,iw9_pi_decho_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19050
19586,iw9_pi_decho_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41701+42115,5000,,,,iw9_pi_decho_camo_mastery_plat_unlock_ob,
19653,iw9_pi_decho_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19184
19720,iw9_pi_decho_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41513+42408,7500,,,,iw9_pi_decho_camo_mastery_dama_unlock_ob,
19787,iw9_pi_decho_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19318
19854,iw9_pi_decho_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41415+43404,10000,,,,iw9_pi_decho_camo_mastery_orion_unlock_ob,
19921,iw9_pi_decho_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19988,iw9_pi_decho_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43193,,,,,,19452|19586|19720|19854
21882,iw9_pi_decho_base_camos_ob_unlock,a&,a&,1|9|17|25,,,,,,,
18783,iw9_pi_dechoauto_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHOAUTO_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43868,1000,,,,iw9_pi_dechoauto_base_camos_ob_unlock,
18850,iw9_pi_dechoauto_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHOAUTO_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/GENERAL_HIPFIRE_KILLS,250,43891,1500,,,,iw9_pi_dechoauto_base_camos_ob_unlock,
18917,iw9_pi_dechoauto_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHOAUTO_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_KILLS_SINCE_TRIGGER_HELD,20,43914,2000,,,,iw9_pi_dechoauto_base_camos_ob_unlock,
18984,iw9_pi_dechoauto_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_DECHOAUTO_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_DAMAGE_ELECTRIC,250,43938,2500,,,,iw9_pi_dechoauto_base_camos_ob_unlock,
19051,iw9_pi_dechoauto_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45488,4000,,,,iw9_pi_dechoauto_camo_ob_gold_unlock,
19118,iw9_pi_dechoauto_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18783|18850|18917|18984
19185,iw9_pi_dechoauto_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45569,5000,,,,iw9_pi_dechoauto_camo_plat_unlock_ob,
19252,iw9_pi_dechoauto_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19051|18717
19319,iw9_pi_dechoauto_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45650,7500,,,,iw9_pi_dechoauto_camo_dama_unlock_ob,
19386,iw9_pi_dechoauto_camo_dama_unlock_ob,a&,a&,2,,,,,,,19185|18713
19453,iw9_pi_dechoauto_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41587+42267,4000,,,,iw9_pi_dechoauto_camo_mastery_gold_unlock_ob,
19520,iw9_pi_dechoauto_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19051
19587,iw9_pi_dechoauto_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41681+42261,5000,,,,iw9_pi_dechoauto_camo_mastery_plat_unlock_ob,
19654,iw9_pi_dechoauto_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19185
19721,iw9_pi_dechoauto_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41493+42387,7500,,,,iw9_pi_dechoauto_camo_mastery_dama_unlock_ob,
19788,iw9_pi_dechoauto_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19319
19855,iw9_pi_dechoauto_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41395+41849,10000,,,,iw9_pi_dechoauto_camo_mastery_orion_unlock_ob,
19922,iw9_pi_dechoauto_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19989,iw9_pi_dechoauto_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43194,,,,,,19453|19587|19721|19855
21883,iw9_pi_dechoauto_base_camos_ob_unlock,a&,a&,1|3|5|8,,,,,,,
18784,iw9_pi_swhiskey_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_SWHISKEY_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43957,1000,,,,iw9_pi_swhiskey_base_camos_ob_unlock,
18851,iw9_pi_swhiskey_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_SWHISKEY_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_FIELD_UPGRADE_KILLS,100,44072,1500,,,,iw9_pi_swhiskey_base_camos_ob_unlock,
18918,iw9_pi_swhiskey_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_SWHISKEY_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_SINGLE_MATCH_KILLS,100,43863,2000,,,,iw9_pi_swhiskey_base_camos_ob_unlock,
18985,iw9_pi_swhiskey_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_SWHISKEY_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/HUNTER_ARMORED_ZOMBIE_KILLS,50,43880,2500,,,,iw9_pi_swhiskey_base_camos_ob_unlock,
19052,iw9_pi_swhiskey_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45543,4000,,,,iw9_pi_swhiskey_camo_ob_gold_unlock,
19119,iw9_pi_swhiskey_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18784|18851|18918|18985
19186,iw9_pi_swhiskey_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45624,5000,,,,iw9_pi_swhiskey_camo_plat_unlock_ob,
19253,iw9_pi_swhiskey_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19052|18717
19320,iw9_pi_swhiskey_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45705,7500,,,,iw9_pi_swhiskey_camo_dama_unlock_ob,
19387,iw9_pi_swhiskey_camo_dama_unlock_ob,a&,a&,2,,,,,,,19186|18713
19454,iw9_pi_swhiskey_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_IW9,300,41606+42286,4000,,,,iw9_pi_swhiskey_camo_mastery_gold_unlock_ob,
19521,iw9_pi_swhiskey_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19052
19588,iw9_pi_swhiskey_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_IW9,600,41700+42114,5000,,,,iw9_pi_swhiskey_camo_mastery_plat_unlock_ob,
19655,iw9_pi_swhiskey_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19186
19722,iw9_pi_swhiskey_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_IW9,900,41512+42407,7500,,,,iw9_pi_swhiskey_camo_mastery_dama_unlock_ob,
19789,iw9_pi_swhiskey_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,19320
19856,iw9_pi_swhiskey_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_IW9,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_IW9,1200,41414+43403,10000,,,,iw9_pi_swhiskey_camo_mastery_orion_unlock_ob,
19923,iw9_pi_swhiskey_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,1,,,,,,,18721
19990,iw9_pi_swhiskey_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_IW9,4,43309,,,,,,19454|19588|19722|19856
21887,iw9_pi_swhiskey_base_camos_ob_unlock,a&,a&,1|10|18|27,,,,,,,
18785,iw9_pi_papa220_camo_ob_1,a&JUP_OB_CAMO_NAMES/IW9_PI_PAPA220_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,43932,1000,,,,iw9_pi_papa220_base_camos_ob_unlock,
18852,iw9_pi_papa220_camo_ob_2,a&JUP_OB_CAMO_NAMES/IW9_PI_PAPA220_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MERCENARY_KILLS,50,43861,1500,,,,iw9_pi_papa220_base_camos_ob_unlock,
18919,iw9_pi_papa220_camo_ob_3,a&JUP_OB_CAMO_NAMES/IW9_PI_PAPA220_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_RAPID_KILLS,10,43841,2000,,,,iw9_pi_papa220_base_camos_ob_unlock,
18986,iw9_pi_papa220_camo_ob_4,a&JUP_OB_CAMO_NAMES/IW9_PI_PAPA220_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/GENERAL_TACTICAL_EFFECTED_KILLS,100,43973,2500,,,,iw9_pi_papa220_base_camos_ob_unlock,
19053,iw9_pi_papa220_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_IW9,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45526,4000,,,,iw9_pi_papa220_camo_ob_gold_unlock,
19120,iw9_pi_papa220_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,18785|18852|18919|18986
19187,iw9_pi_papa220_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_IW9,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45607,5000,,,,iw9_pi_papa220_camo_plat_unlock_ob,
19254,iw9_pi_papa220_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,19053|18717
19321,iw9_pi_papa220_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_IW9,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45688,7500,,,,iw9_pi_papa220_camo_dama_unlock_ob,
19388,iw9_pi_papa220_camo_dama_unlock_ob,a&,a&,2,,,,,,,19187|18713
