string,string,string,string,string,string,string,string,localized_a,string,string,localized_a,string,localized_a,int
27989,interactable_notebook_bunker_data_center01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_DATA_CENTER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27990,interactable_notebook_bunker_data_center02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_DATA_CENTER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27991,interactable_notebook_bunker_handbook01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_HANDBOOK01_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27992,interactable_notebook_bunker_handbook02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_HANDBOOK02_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27993,interactable_notebook_bunker_handbook03,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_HANDBOOK03_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27994,interactable_notebook_bunker_handbook04,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_HANDBOOK04_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27995,interactable_notebook_bunker_handbook05,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_HANDBOOK05_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27996,interactable_notebook_bunker_research01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RESEARCH01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27997,interactable_notebook_bunker_research02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RESEARCH02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27998,interactable_notebook_bunker_research03,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RESEARCH03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27999,interactable_notebook_bunker_research04,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RESEARCH04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28000,interactable_notebook_bunker_research05,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RESEARCH05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28001,interactable_notebook_bunker_mad01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28002,interactable_notebook_bunker_mad02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28003,interactable_notebook_bunker_mad03,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28004,interactable_notebook_bunker_mad04,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28005,interactable_notebook_bunker_mad05,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28196,interactable_notebook_bunker_mad06,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_MAD06_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28006,interactable_notebook_bunker_entrance_a01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_A01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28007,interactable_notebook_bunker_entrance_a02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_A02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28008,interactable_note_bunker_entrance_b01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_B01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28009,interactable_note_bunker_entrance_b02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_B02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28010,interactable_note_bunker_entrance_c_d,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_C_D_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28011,interactable_note_bunker_boss01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_BOSS01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28012,interactable_note_bunker_boss02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_BOSS02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28013,interactable_note_bunker_boss03,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_BOSS03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28014,interactable_note_bunker_radiation01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_RADIATION01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28015,interactable_note_bunker_shop01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_SHOP01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28016,interactable_note_bunker_dark01,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_DARK01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28017,interactable_note_bunker_dark02,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_DARK02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28018,interactable_note_bunker_dark03,1,0,0,0,,,a&MP_BIOBUNKER/JOURNAL_DARK03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28080,brloot_shop_intel,1,0,0,0,,,a&PMC_S3/SHOPKEEPER_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
28214,brloot_valuable_bunker_notes_common,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_NOTES_COMMON,hud_icon_loot_rus_paperwork_01,0,a&,1,a&,0
28215,brloot_valuable_bunker_notes_uncommon,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_NOTES_UNCOMMON,hud_icon_loot_school_textbooks,0,a&,1,a&,0
28216,brloot_valuable_bunker_notes_rare,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_NOTES_RARE,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28217,brloot_valuable_bunker_notes_epic,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_NOTES_EPIC,hud_icon_loot_school_textbooks,0,a&,1,a&,0
28218,brloot_valuable_bunker_notes_unique,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_NOTES_UNIQUE,hud_icon_loot_rus_paperwork_01,0,a&,1,a&,0
28219,brloot_valuable_bunker_server_tape_common,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_COMMON,hud_icon_loot_server_tape_01,0,a&,1,a&,0
28220,brloot_valuable_bunker_server_tape_uncommon,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_UNCOMMON,hud_icon_loot_server_tape_02,0,a&,1,a&,0
28221,brloot_valuable_bunker_server_tape_rare,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_RARE,hud_icon_loot_server_tape_04,0,a&,1,a&,0
28222,brloot_valuable_bunker_server_tape_epic,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_EPIC,hud_icon_loot_server_tape_03,0,a&,1,a&,0
28223,brloot_valuable_bunker_board_common,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_BOARD_COMMON,hud_icon_loot_electric_components,0,a&,1,a&,0
28224,brloot_valuable_bunker_board_uncommon,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_BOARD_UNCOMMON,hud_icon_loot_electric_components,0,a&,1,a&,0
28225,brloot_valuable_bunker_board_epic,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_BOARD_EPIC,hud_icon_loot_electric_components,0,a&,1,a&,0
28929,brloot_valuable_bunker_chlorine,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_CHLORINE,hud_icon_loot_container_jug_green,0,a&,1,a&,0
28930,brloot_valuable_bunker_formaldehyde,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_FORMALDEHYDE,hud_icon_loot_container_jug_blue,0,a&,1,a&,0
28228,brloot_valuable_bunker_acetic_acid,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_ACETIC_ACID,hud_icon_loot_container_jug,0,a&,1,a&,0
28229,brloot_valuable_bunker_sulfuric_acid,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_SULFURIC_ACID,hud_icon_loot_container_jug_light_blue,0,a&,1,a&,0
28230,brloot_valuable_bunker_liquid_nitrogen,1,0,0,0,,,a&MP/BR_VALUABLE_BUNKER_LIQUID_NITROGEN,hud_icon_loot_container_jug_green_dirty,0,a&,1,a&,0
28207,interactable_note_bunker_shop_list_01,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28208,interactable_note_bunker_shop_list_02,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28209,interactable_note_bunker_shop_list_03,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28210,interactable_note_bunker_shop_list_04,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28211,interactable_note_bunker_shop_list_05,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28212,interactable_note_bunker_shop_list_06,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28213,interactable_note_bunker_shop_list_07,1,0,0,0,,,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28927,brloot_bunker_blueprints,1,0,0,0,,,a&PMC_S4/BUNKER_BLUEPRINTS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
28928,brloot_biolabs_evidence,1,0,0,0,,,a&PMC_S4/BIOLABS_EVIDENCE_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
28931,brloot_aq_bunker_note,1,0,0,0,,,a&PMC_S4/AQ_BUNKER_NOTE_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
28932,brloot_flare_stick,1,0,0,0,,,a&PMC_S4/FLARE_STICK_TITLE,hud_icon_fieldupgrade_tac_insert,0,a&,1,a&,0
29330,brloot_collectable_weapon_part_bb_1,1,0,0,0,,,a&MP/BB_WEAPONPART_1,icon_attachment_p04_ar_akilo_barhvy_v0,0,a&,1,a&,0
29331,brloot_collectable_weapon_part_bb_2,1,0,0,0,,,a&MP/BB_WEAPONPART_2,icon_attachment_p04_ar_akilo_xmag_v0,0,a&,1,a&,0
29332,brloot_collectable_weapon_part_bb_3,1,0,0,0,,,a&MP/BB_WEAPONPART_3,icon_attachment_reflex06_v0,0,a&,1,a&,0
29333,brloot_collectable_weapon_part_bb_4,1,0,0,0,,,a&MP/BB_WEAPONPART_4,icon_attachment_comp_br06_v0,0,a&,1,a&,0
29334,brloot_collectable_weapon_part_bb_5,1,0,0,0,,,a&MP/BB_WEAPONPART_5,icon_attachment_grip_angled02_v0,0,a&,1,a&,0
29503,brloot_valuable_goldfish,1,0,0,0,,,a&MP/BR_VALUABLE_GOLDFISH_TITLE,hud_icon_loot_sealion_fish,0,a&,1,a&,0
29470,brloot_valuable_devkit,1,0,0,0,,,a&MP/BR_VALUABLE_DEVKIT_TITLE,hud_icon_loot_game_console,0,a&,1,a&,0
29502,brloot_valuable_b11keycard,1,0,0,0,,,a&MP/BR_VALUABLE_B11KEYCARD_TITLE,ui_mp_br_loot_icon_keycard,0,a&,1,a&,0
29514,brloot_encryption_key,1,0,100,0,,,a&PMC_S4/ENCR_KEY_TITLE,hud_icon_loot_usb_stick,0,a&,1,a&,0
30012,brloot_loaded_harddrive,1,0,100,0,,,a&PMC_S4/LOAD_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
30245,brloot_super_temp_v,1,0,0,0,,,a&SUPER_MP/TEMP_V,hud_icon_equipment_stim,1,a&,1,a&,0
30560,brloot_ir_beacon,1,0,0,0,,,a&PMC_S4/IR_BEACON_TITLE,hud_icon_loot_ir_beacon,0,a&,1,a&,0
31599,brloot_biobunker_map,1,0,0,0,,,a&PMC_S4/BUNKER_MAP_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
31500,brloot_diamond_drill,1,0,0,0,,,a&MP/BR_DIAMOND_DRILL_TITLE,hud_icon_loot_drill,0,a&,1,a&,0
32008,interactable_note_bunker_safe,1,0,0,0,,,a&MP_DMZ_NOTES/BUNKER_SAFE_NOTE_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
32015,brloot_shopkeeper_code,1,0,0,0,,,a&MP_DMZ_NOTES/SHOPKEEPER_CODE_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32016,biobunker_keypad_room_intel,1,0,0,0,,,a&PMC_S4/KEYPAD_ROOM_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
31597,brloot_russian_docs,1,0,0,0,,,a&PMC_S4/RUSSIAN_DOCS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32000,brloot_valuable_hydrogen_peroxide,1,0,0,0,,,a&MP/HYDROGEN_PEROXIDE_TITLE,hud_icon_loot_medical_bottle_06,0,a&,1,a&,0
32001,brloot_valuable_cephalexin,1,0,0,0,,,a&MP/CEPHALEXIN_TITLE,hud_icon_loot_medical_bottle_05,0,a&,1,a&,0
32002,brloot_valuable_hydrochloride,1,0,0,0,,,a&MP/HYDROCHLORIDE_TITLE,hud_icon_loot_medical_bottle_03,0,a&,1,a&,0
32003,brloot_valuable_acetone,1,0,0,0,,,a&MP/ACETONE_TITLE,hud_icon_loot_medical_bottle_01,0,a&,1,a&,0
32004,brloot_valuable_plastic_explosive,1,0,0,0,,,a&MP/PLASTIC_EXPLOSIVE_TITLE,hud_icon_loot_c4_explosive_small,0,a&,1,a&,0
32005,brloot_valuable_thumb_drive_encrypted,1,0,0,0,,,a&MP/THUMB_DRIVE_ENCRYPTED_TITLE,hud_icon_loot_usb_stick,0,a&,1,a&,0
32022,brloot_intro_letter,1,0,0,0,,,a&PMC_S4/INTRODUCTION_LETTER_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
32107,brloot_paused_charge,1,0,0,0,,,a&PMC_S4/PAUSED_CHARGE_TITLE,hud_icon_c4,0,a&,1,a&,0
32110,brloot_valuable_vondelgas,1,0,0,0,,,a&MP/VONDEL_GAS_TITLE,hud_icon_loot_aspirin,0,a&,1,a&,0
32111,brloot_valuable_bunkergas,1,0,0,0,,,a&MP/BUNKER_GAS_TITLE,hud_icon_loot_aspirin,0,a&,1,a&,0
32112,interactable_note_chemist_pmc,1,0,0,0,,,a&MP_DMZ_NOTES/CHEMIST_PMC_GAS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32128,brloot_russian_story_docs,1,0,0,0,,,a&PMC_S4/RUSSIAN_DOCS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32129,interactable_note_mysterious_letter,1,0,0,0,,,a&MP_DMZ_NOTES/MYSTERIOUS_LETTER_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
32130,brloot_pyro_intel,1,0,0,0,,,a&PMC_S4/PYRO_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
32131,brloot_shadow_company_laptop,1,0,0,0,,,a&PMC_S4/SHADOW_COMPANY_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
32132,brloot_building_21_hard_drive,1,0,0,0,,,a&PMC_S4/BUILDING_21_UNENCRYPTED_HARD_DRIVE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32166,brloot_phalanx_hard_drive,1,0,0,0,,,a&PMC_S4/PHALANX_HARD_DRIVE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
32173,brloot_gas_research_notes,1,0,0,0,,,a&PMC_S4/GAS_RESEARCH_NOTES_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
32174,brloot_false_gas_research_notes,1,0,0,0,,,a&PMC_S4/FALSE_GAS_RESEARCH_NOTES_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
32168,brloot_russian_harddrive,1,0,0,0,,,a&PMC_S4/RUSSIAN_HARDDRIVE_TITLE,hud_icon_loot_harddrive,0,a&,1,a&,0
33017,brloot_super_self_revive_box,1,0,0,0,,,a&SUPER_MP/SELF_REVIVE_BOX,hud_icon_fieldupgrade_self_revive_box,1,a&,1,a&,0
33033,brloot_battlerage_self_revive,1,0,0,0,,,a&MP_BR_INGAME/BATTLERAGE_SELF_REVIVE,hud_icon_fieldupgrade_battle_revive,0,a&,,a&,0
33369,brloot_equip_gasmask_scuba,1,0,0,0,,,a&MP/BR_GASMASK_SCUBA,hud_icon_fieldupgrade_rebreather_mask,0,a&,,a&,0
33855,interactable_note_keycard_raid4_ee,1,0,0,0,,,a&CP_RAID_COMPLEX_JUGG_MAZE/KEYCARD_RAID4_EE,hud_icon_loot_intel_01,0,a&,1,a&,0
33856,interactable_note_keycard_raid4_maze,1,0,0,0,,,a&CP_RAID_COMPLEX_JUGG_MAZE/KEYCARD_MAZE_1,hud_icon_loot_intel_01,0,a&,1,a&,0
35133,interactable_note_keycard_raid4_maze_2,1,0,0,0,,,a&CP_RAID_COMPLEX_JUGG_MAZE/KEYCARD_MAZE_2,hud_icon_loot_intel_01,0,a&,1,a&,0
34675,brloot_valuable_battle_notes,1,0,0,0,,,a&PMC/KONNI_BATTLE_NOTES_TITLE,hud_icon_loot_planning_sheet,0,a&,1,a&,0
34676,brloot_valuable_konni_ledger,1,0,0,0,,,a&PMC/KONNI_LEDGER_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
35070,brloot_valuable_cursed_skull,1,0,500,0,,,a&MP/BR_VALUABLE_CURSED_SKULL,hud_icon_loot_skull,0,a&,1,a&,0
36295,brloot_valuable_gold_swamp_tiara,1,0,500,0,,,a&MP/BR_VALUABLE_GOLD_TIARA,hud_icon_loot_swamp_tiara,0,a&,1,a&,0
46352,brloot_valuable_prized_tiara,1,0,500,0,,,a&MP/BR_VALUABLE_PRIZE_TIARA,hud_icon_loot_swamp_tiara,0,a&,1,a&,0
35153,brloot_note_extraction_protocol,1,0,0,0,,,a&PMC_S5/EXTRACTION_PROTOCOL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
35125,brloot_zmb_stim,1,0,0,0,,,a&MP_ZXP/LOOT_ANTIVIRAL,hud_icon_loot_syringe,1,a&,1,a&,0
35266,brloot_buystation_jltv,1,0,0,0,,,a&MP_BR_INGAME/JLTV_MG_SPAWN,hud_icon_vehicle_jltv_mg,0,a&,1,a&,0
35814,brloot_transportation_plans,1,0,0,0,,,a&PMC_S5/TRANSPORTATION_PLANS_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
36061,loot_key_mrap,1,0,0,0,,,a&MP_DMZ_LOCKS/MRAP_KEY_NAME,hud_icon_loot_key_04,0,a&,,a&,0
36063,brloot_buystation_mrap,1,0,0,0,,,a&MP_BR_INGAME/MRAP_SPAWN,hud_icon_vehicle_mrap,0,a&,1,a&,0
36281,brloot_missile_intel,1,0,0,0,,,a&PMC_S5/MISSILE_INTEL_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
36282,brloot_konni_combat_intel,1,0,0,0,,,a&PMC_S5/KONNI_COMBAT_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
36283,brloot_slipstream_laptop,1,0,0,0,,,a&PMC_S5/BIOLABS_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
37394,brloot_valuable_rare_dogbank,1,0,0,0,,,a&MP/BR_VALUABLE_RARE_DOG_BANK_TITLE,hud_icon_loot_statue_dog,0,a&,1,a&,0
37395,brloot_valuable_shopkeeper_konni_intel,1,0,0,0,,,a&MP/BR_VALUABLE_SHOPKEEPER_KONNI_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
37214,brloot_konni_deal_documents,1,0,0,0,,,a&PMC_S5/KONNI_REVEAL_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
37215,brloot_cartel_deal_documents,1,0,0,0,,,a&PMC_S5/CARTEL_REVEAL_INTEL_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
37216,brloot_gas_canister,1,0,0,0,,,a&PMC_S5/GAS_CANISTER_TITLE,hud_icon_loot_gas_canister,0,a&,1,a&,0
38400,brloot_valuable_konni_laptop,1,0,0,0,,,a&MP/KONNI_LAPTOP_UNOBSERVED,hud_icon_loot_laptop,0,a&,1,a&,0
38401,brloot_valuable_screwdriver_trapper,1,0,0,0,,,a&MP/BR_VALUABLE_SCREWDRIVER_TRAPPER_TITLE,hud_icon_loot_screwdriver,0,a&,1,a&,0
38301,brloot_valuable_sulfuric_acid_chemist,1,0,0,0,,,a&MP/BR_VALUABLE_SULFURIC_ACID_TITLE,hud_icon_loot_container_jug_light_blue,0,a&,1,a&,0
38302,brloot_valuable_car_battery_wheelson,1,0,0,0,,,a&MP/BR_VALUABLE_CAR_BATTERY_WHEELSON_TITLE,hud_icon_loot_battery,0,a&,1,a&,0
38303,brloot_valuable_blow_torch_bullfrog,1,0,0,0,,,a&MP/BR_VALUABLE_BLOW_TORCH_BULLFROG_TITLE,hud_icon_loot_torch,0,a&,1,a&,0
38402,brloot_valuable_liquor_premium,1,0,0,0,,,a&MP/BR_VALUABLE_LIQUOR_PREMIUM_TITLE,hud_icon_loot_wine_bottle_01,0,a&,1,a&,0
38403,brloot_valuable_gunoil_ancient,1,0,0,0,,,a&MP/BR_VALUABLE_GUNOIL_ANCIENT_TITLE,hud_icon_loot_gun_oil_01,0,a&,1,a&,0
38398,brloot_valuable_importedtea_special,1,0,0,0,,,a&MP/BR_VALUABLE_IMPORTEDTEA_SPECIAL_TITLE,hud_icon_loot_tea,0,a&,1,a&,0
38399,brloot_valuable_soothinglotion_blackcell,1,0,0,0,,,a&MP/BR_VALUABLE_SOOTHINGLOTION_BLACKCELL_TITLE,hud_icon_loot_cream,0,a&,1,a&,0
38847,brloot_cartel_transportation_plans,1,0,0,0,,,a&PMC_S5/CARTEL_TRANSPORTATION_PLANS_TITLE,hud_icon_loot_intel_01,0,a&,1,a&,0
38848,brloot_irradiated_gas_canister,1,0,0,0,,,a&PMC_S5/IRRADIATED_GAS_CANSITER_TITLE,hud_icon_loot_gas_canister,0,a&,1,a&,0
38852,brloot_volatile_decoy_grenade,1,0,0,0,,,a&PMC_S5/VOLATILE_DECOY_GRENADE_TITLE,hud_icon_equipment_decoy,0,a&,1,a&,0
38853,brloot_konni_safehouse_intel,1,0,0,0,,,a&PMC_S5/KONNI_SAFEHOUSE_INTEL_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
41325,brloot_valuable_butcher_cleaver,1,0,0,0,,,a&MP/BUTCHER_CLEAVER_TITLE,hud_icon_loot_butcher_cleaver,0,a&,1,a&,0
46461,brloot_valuable_ufo_remains,1,0,0,0,,,a&MP/LOOT_UFO_REMAINS,hud_icon_event_haunting_mummy_alien,0,a&,1,a&,0
