string,string,string,string,string,string,string,xhash,localized_a,string,string,localized_a,string,localized_a,int
34126,loot_key_boatmans_treasure_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOATMANS_TREASURE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34127,loot_key_boxing_ring_locker_room,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOXING_RING_LOCKER_ROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34128,loot_key_boxing_ring_locker_room_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOXING_RING_LOCKER_ROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34129,loot_key_boxing_ring_locker_room_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BOXING_RING_LOCKER_ROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34130,loot_key_broken_cash_register,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BROKEN_CASH_REGISTER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34131,loot_key_broken_cash_register_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BROKEN_CASH_REGISTER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34132,loot_key_broken_cash_register_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/BROKEN_CASH_REGISTER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34133,loot_key_cafe,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAFE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34134,loot_key_cafe_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAFE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34135,loot_key_cafe_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAFE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34136,loot_key_captains_cargo,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAPTAINS_CARGO_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34137,loot_key_captains_cargo_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAPTAINS_CARGO_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34138,loot_key_captains_cargo_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CAPTAINS_CARGO_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34139,loot_key_cargo_breakroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_BREAKROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34140,loot_key_cargo_breakroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_BREAKROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34141,loot_key_cargo_breakroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_BREAKROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34142,loot_key_cargo_managers_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_MANAGERS_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34143,loot_key_cargo_managers_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_MANAGERS_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34144,loot_key_cargo_managers_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CARGO_MANAGERS_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34145,loot_key_central_tower_repair_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CENTRAL_TOWER_REPAIR_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34146,loot_key_central_tower_repair_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CENTRAL_TOWER_REPAIR_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34147,loot_key_central_tower_repair_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CENTRAL_TOWER_REPAIR_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34148,loot_key_civilian_supply_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CIVILIAN_SUPPLY_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34149,loot_key_civilian_supply_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CIVILIAN_SUPPLY_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34150,loot_key_civilian_supply_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CIVILIAN_SUPPLY_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34151,loot_key_commanders_post,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMANDERS_POST_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34152,loot_key_commanders_post_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMANDERS_POST_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34153,loot_key_commanders_post_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMANDERS_POST_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34154,loot_key_communications_relay,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMUNICATIONS_RELAY_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34155,loot_key_communications_relay_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMUNICATIONS_RELAY_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34156,loot_key_communications_relay_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/COMMUNICATIONS_RELAY_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34157,loot_key_construction_toolbox,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CONSTRUCTION_TOOLBOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34158,loot_key_construction_toolbox_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CONSTRUCTION_TOOLBOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34159,loot_key_construction_toolbox_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CONSTRUCTION_TOOLBOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34160,loot_key_crane_operators_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_OPERATORS_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34161,loot_key_crane_operators_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_OPERATORS_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34162,loot_key_crane_operators_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_OPERATORS_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34163,loot_key_crane_repair_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_REPAIR_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34164,loot_key_crane_repair_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_REPAIR_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34165,loot_key_crane_repair_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CRANE_REPAIR_BOX_KEY_NAME_WORN,HUD_ICON_LOOT_KEY_01_WORN,0,a&,1,a&,0
34166,loot_key_currency_exchange,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CURRENCY_EXCHANGE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34167,loot_key_currency_exchange_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CURRENCY_EXCHANGE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34168,loot_key_currency_exchange_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/CURRENCY_EXCHANGE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34169,loot_key_desolate_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/DESOLATE_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34170,loot_key_desolate_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/DESOLATE_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34171,loot_key_desolate_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/DESOLATE_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34172,loot_key_executive_boardroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/EXECUTIVE_BOARDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34173,loot_key_executive_boardroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/EXECUTIVE_BOARDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34174,loot_key_executive_boardroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/EXECUTIVE_BOARDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34175,loot_key_factory_repair_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FACTORY_REPAIR_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34176,loot_key_factory_repair_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FACTORY_REPAIR_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34177,loot_key_factory_repair_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FACTORY_REPAIR_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34178,loot_key_farm_supply_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FARM_SUPPLY_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34179,loot_key_farm_supply_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FARM_SUPPLY_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34180,loot_key_farm_supply_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FARM_SUPPLY_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34181,loot_key_forgotten_supply_box,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FORGOTTEN_SUPPLY_BOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34182,loot_key_forgotten_supply_box_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FORGOTTEN_SUPPLY_BOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34183,loot_key_forgotten_supply_box_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/FORGOTTEN_SUPPLY_BOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34184,loot_key_harbormasters_locker,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HARBORMASTERS_LOCKER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34185,loot_key_harbormasters_locker_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HARBORMASTERS_LOCKER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34186,loot_key_harbormasters_locker_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HARBORMASTERS_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34187,loot_key_hospital_room_03,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOSPITAL_ROOM_03_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34188,loot_key_hospital_room_03_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOSPITAL_ROOM_03_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34189,loot_key_hospital_room_03_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOSPITAL_ROOM_03_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34190,loot_key_hotel_room_02,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_ROOM_02_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34191,loot_key_hotel_room_02_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_ROOM_02_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34192,loot_key_hotel_room_02_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_ROOM_02_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34193,loot_key_hotel_suite,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_SUITE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34194,loot_key_hotel_suite_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_SUITE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34195,loot_key_hotel_suite_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/HOTEL_SUITE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34196,loot_key_island_treasure,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ISLAND_TREASURE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34197,loot_key_island_treasure_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ISLAND_TREASURE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34198,loot_key_island_treasure_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/ISLAND_TREASURE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34199,loot_key_lakeside_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LAKESIDE_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34200,loot_key_lakeside_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LAKESIDE_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34201,loot_key_lakeside_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LAKESIDE_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34202,loot_key_living_room,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LIVING_ROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34203,loot_key_living_room_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LIVING_ROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34204,loot_key_living_room_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LIVING_ROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34205,loot_key_lost_military_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOST_MILITARY_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34206,loot_key_lost_military_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOST_MILITARY_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34207,loot_key_lost_military_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOST_MILITARY_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34208,loot_key_low_town_house,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOW_TOWN_HOUSE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34209,loot_key_low_town_house_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOW_TOWN_HOUSE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34210,loot_key_low_town_house_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/LOW_TOWN_HOUSE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34211,loot_key_malfunctioning_cash_register,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MALFUNCTIONING_CASH_REGISTER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34212,loot_key_malfunctioning_cash_register_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MALFUNCTIONING_CASH_REGISTER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34213,loot_key_malfunctioning_cash_register_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MALFUNCTIONING_CASH_REGISTER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34214,loot_key_manor_apartment,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MANOR_APARTMENT_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34215,loot_key_manor_apartment_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MANOR_APARTMENT_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34216,loot_key_manor_apartment_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MANOR_APARTMENT_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34217,loot_key_market_office,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MARKET_OFFICE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34218,loot_key_market_office_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MARKET_OFFICE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34219,loot_key_market_office_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MARKET_OFFICE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34220,loot_key_marooned_cache,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MAROONED_CACHE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34221,loot_key_marooned_cache_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MAROONED_CACHE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34222,loot_key_marooned_cache_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MAROONED_CACHE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34223,loot_key_master_bedroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MASTER_BEDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34224,loot_key_master_bedroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MASTER_BEDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34225,loot_key_master_bedroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MASTER_BEDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34226,loot_key_meeting_room,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MEETING_ROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34227,loot_key_meeting_room_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MEETING_ROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34228,loot_key_meeting_room_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MEETING_ROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34229,loot_key_military_fob,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MILITARY_FOB_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34230,loot_key_military_fob_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MILITARY_FOB_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34231,loot_key_military_fob_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/MILITARY_FOB_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34232,loot_key_old_shack,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_SHACK_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34233,loot_key_old_shack_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_SHACK_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34234,loot_key_old_shack_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_SHACK_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34235,loot_key_old_town_apartment,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_TOWN_APARTMENT_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34236,loot_key_old_town_apartment_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_TOWN_APARTMENT_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34237,loot_key_old_town_apartment_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OLD_TOWN_APARTMENT_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34238,loot_key_overloaded_cash_register,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OVERLOADED_CASH_REGISTER_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34239,loot_key_overloaded_cash_register_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OVERLOADED_CASH_REGISTER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34240,loot_key_overloaded_cash_register_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/OVERLOADED_CASH_REGISTER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34241,loot_key_parkside_home,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PARKSIDE_HOME_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34242,loot_key_parkside_home_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PARKSIDE_HOME_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34243,loot_key_parkside_home_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PARKSIDE_HOME_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34244,loot_key_power_station_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/POWER_STATION_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34245,loot_key_power_station_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/POWER_STATION_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34246,loot_key_power_station_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/POWER_STATION_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34247,loot_key_precarious_toolbox,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PRECARIOUS_TOOLBOX_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34248,loot_key_precarious_toolbox_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PRECARIOUS_TOOLBOX_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34249,loot_key_precarious_toolbox_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/PRECARIOUS_TOOLBOX_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34250,loot_key_remote_fishing_hut,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_FISHING_HUT_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34251,loot_key_remote_fishing_hut_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_FISHING_HUT_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34252,loot_key_remote_fishing_hut_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_FISHING_HUT_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34253,loot_key_remote_shed,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_SHED_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34254,loot_key_remote_shed_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_SHED_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34255,loot_key_remote_shed_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/REMOTE_SHED_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34256,loot_key_resort_bedroom,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RESORT_BEDROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34257,loot_key_resort_bedroom_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RESORT_BEDROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
34258,loot_key_resort_bedroom_worn,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RESORT_BEDROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
34259,loot_key_riverside_substation,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RIVERSIDE_SUBSTATION_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
34260,loot_key_riverside_substation_used,1,0,0,0,,#,a&MP_JUP_BIGMAP_LOCKS/RIVERSIDE_SUBSTATION_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
